CustID,AccountID,Balance,Interest,Type
1038439,22188,2551.29,4,Funds
1038443,3858,1350.58,1,Funds
1038444,18134,1637.85,3,Funds
1038449,3086,1675.32,2,Funds
1038455,18446,3300.69,5,Funds
1038459,23450,594.11,6,Funds
1038460,12362,3375.63,3,Funds
1038463,15581,1125.76,3,Funds
1038463,22021,1125.76,2,Funds
1038469,23415,3225.75,6,Funds
1038470,9326,3475.55,2,Funds
1038471,11398,991.98,7,Funds
1038474,18964,837.66,4,Funds
1038475,5190,3375.63,2,Funds
1038479,4329,1238.17,3,Funds
1038480,22034,1650.34,2,Funds
1038481,8822,1662.83,7,Funds
1038483,13528,1125.76,7,Funds
1038484,16443,3300.69,6,Funds
1038492,16786,1787.74,2,Funds
1038493,8291,1250.66,2,Funds
1038496,10712,2601.25,5,Funds
1038497,13640,3175.79,6,Funds
1038499,20344,758.83,3,Funds
1038502,3096,1033.62,4,Funds
1038503,6563,1550.42,5,Funds
1038512,20504,3200.77,6,Funds
1038515,11749,3200.77,3,Funds
1038525,20223,1650.34,5,Funds
1038526,24293,3525.51,1,Funds
1038528,21261,1512.95,1,Funds
1038529,7553,2501.33,7,Funds
1038538,8372,1363.07,7,Funds
1038538,9894,1363.07,6,Funds
1038540,22991,1487.97,7,Funds
1038541,23328,1450.5,7,Funds
1038546,9973,2276.5,4,Funds
1038547,13065,3525.51,4,Funds
1038548,12565,1662.83,6,Funds
1038548,14584,1662.83,1,Funds
1038553,377,3275.71,7,Funds
1038556,15579,3375.63,1,Funds
1038557,3486,1263.15,6,Funds
1038558,13592,1025.29,7,Funds
1038559,21654,1338.09,6,Funds
1038562,8899,2851.05,3,Funds
1038566,12680,1116.88,4,Funds
1038569,9349,1008.64,2,Funds
1038572,922,2876.03,7,Funds
1038573,8009,2776.11,1,Funds
1038580,2413,2776.11,6,Funds
1038589,13987,2326.46,7,Funds
1038593,14571,1512.95,4,Funds
1038595,15281,3425.59,2,Funds
1038608,11335,1600.38,2,Funds
1038609,16024,1475.48,4,Funds
1038612,2813,3475.55,1,Funds
1038617,21829,1750.27,6,Funds
1038620,16818,3275.71,5,Funds
1038627,7693,2451.37,4,Funds
1038632,21678,0,7,Funds
1038634,12548,1338.09,4,Funds
1038636,3590,900.39,7,Funds
1038640,15954,1288.13,7,Funds
1038641,22983,644.07,4,Funds
1038645,24243,3175.79,6,Funds
1038648,19952,0,7,Funds
1038654,18038,3000.93,6,Funds
1038657,15289,817.12,3,Funds
1038658,12133,2751.13,2,Funds
1038660,21455,1125.76,3,Funds
1038662,4831,1712.8,6,Funds
1038662,20308,1712.8,4,Funds
1038674,9069,562.88,1,Funds
1038675,2062,1375.56,4,Funds
1038677,10489,1150.19,4,Funds
1038677,23750,1150.19,2,Funds
1038679,8058,3275.71,1,Funds
1038680,18602,1238.17,6,Funds
1038686,20999,3375.63,5,Funds
1038688,9372,3550.49,7,Funds
1038691,11387,2975.95,4,Funds
1038696,10888,3350.65,3,Funds
1038707,1165,3300.69,4,Funds
1038718,1972,1225.68,2,Funds
1038718,15886,1225.68,1,Funds
1038719,11980,1108.56,4,Funds
1038721,18005,850.15,2,Funds
1038724,23090,1762.76,4,Funds
1038729,16094,3325.67,5,Funds
1038730,4197,1438.01,5,Funds
1038755,7429,1487.97,1,Funds
1038763,19145,1213.19,5,Funds
1038764,13386,1375.56,5,Funds
1038775,21576,1016.96,4,Funds
1038779,17136,2975.95,4,Funds
1038795,9835,3400.61,7,Funds
1038796,14970,3050.89,6,Funds
1038798,11446,0,2,Funds
1038798,16502,0,6,Funds
1038800,6507,1637.85,2,Funds
1038803,9842,2451.37,7,Funds
1038805,13679,3200.77,5,Funds
1038810,18998,3325.67,6,Funds
1038814,995,3350.65,5,Funds
1038820,22154,831.42,7,Funds
1038825,1815,1612.87,3,Funds
1038827,9589,842.1,3,Funds
1038831,20386,1837.7,5,Funds
1038834,23718,3150.81,6,Funds
1038835,12052,1200.7,1,Funds
1038837,24310,1700.31,5,Funds
1038839,19409,1450.5,6,Funds
1038840,11308,656.56,6,Funds
1038844,1196,1175.72,1,Funds
1038845,11165,1050.27,3,Funds
1038846,6269,825.17,7,Funds
1038848,20124,2751.13,1,Funds
1038854,7482,858.76,1,Funds
1038854,22982,858.76,7,Funds
1038854,23763,858.76,6,Funds
1038856,10832,3325.67,3,Funds
1038859,6251,787.7,6,Funds
1038861,19057,1775.25,5,Funds
1038873,22865,1375.56,3,Funds
1038875,2370,1700.31,2,Funds
1038878,23219,1550.42,3,Funds
1038879,23071,2950.97,5,Funds
1038882,20728,3225.75,1,Funds
1038885,650,3375.63,1,Funds
1038891,7780,1025.29,4,Funds
1038891,11383,1025.29,1,Funds
1038892,8883,1200.7,7,Funds
1038894,18554,2576.27,6,Funds
1038896,2378,1125.21,7,Funds
1038896,3196,1125.21,7,Funds
1038896,19096,1125.21,7,Funds
1038899,15716,3400.61,7,Funds
1038909,1157,3375.63,7,Funds
1038913,1894,0,2,Funds
1038921,3632,3000.93,4,Funds
1038926,16500,2426.39,6,Funds
1038928,20629,908.72,1,Funds
1038933,21574,1375.56,1,Funds
1038938,5152,2925.99,1,Funds
1038939,5906,1108.56,6,Funds
1038948,15768,3300.69,3,Funds
1038953,15480,850.15,4,Funds
1038958,8311,2226.54,6,Funds
1038966,13126,2726.15,1,Funds
1038969,7740,3300.69,5,Funds
1038970,19412,1400.54,1,Funds
1038972,17104,800.47,3,Funds
1038973,3510,1413.03,3,Funds
1038976,11290,1737.78,6,Funds
1038979,12070,991.98,6,Funds
1038983,903,1275.64,2,Funds
1038984,8191,2851.05,7,Funds
1038986,19962,1600.38,7,Funds
1038987,1147,908.72,7,Funds
1038989,23865,1000.31,3,Funds
1039001,21616,2501.33,1,Funds
1039003,21516,3100.85,1,Funds
1039007,8081,0,1,Funds
1039014,12329,2851.05,6,Funds
1039016,13369,2901.01,3,Funds
1039018,18291,1812.72,3,Funds
1039019,21329,3225.75,5,Funds
1039020,10871,2551.29,1,Funds
1039024,20953,1837.7,1,Funds
1039026,2683,1438.01,6,Funds
1039026,21607,1438.01,7,Funds
1039028,6166,2401.41,6,Funds
1039031,18297,3450.57,6,Funds
1039032,24166,2876.03,5,Funds
1039036,12718,3325.67,2,Funds
1039039,6426,2901.01,2,Funds
1039044,20974,3175.79,6,Funds
1039053,17887,2950.97,2,Funds
1039060,22454,1108.56,5,Funds
1039061,22082,1637.85,6,Funds
1039062,907,1537.93,3,Funds
1039066,3616,1775.25,4,Funds
1039081,826,3425.59,5,Funds
1039082,1299,2925.99,6,Funds
1039087,16966,1083.58,7,Funds
1039088,2136,3025.91,2,Funds
1039089,16340,2626.23,1,Funds
1039093,192,1725.29,5,Funds
1039095,3787,3400.61,7,Funds
1039107,22405,1487.97,6,Funds
1039111,4322,1687.81,3,Funds
1039112,2692,1737.78,4,Funds
1039114,15108,1600.38,5,Funds
1039116,20125,1150.74,5,Funds
1039117,6692,1475.48,6,Funds
1039119,17349,925.37,2,Funds
1039120,18539,1125.21,7,Funds
1039123,13503,3375.63,5,Funds
1039125,12078,1388.05,5,Funds
1039129,16020,2726.15,7,Funds
1039138,22570,3300.69,6,Funds
1039139,14127,1225.68,2,Funds
1039141,1557,3275.71,5,Funds
1039142,2829,868.89,1,Funds
1039143,17243,2776.11,7,Funds
1039145,20960,1712.8,2,Funds
1039148,23538,1462.99,6,Funds
1039151,20423,3400.61,3,Funds
1039152,20614,1091.9,4,Funds
1039155,16488,867.08,5,Funds
1039156,3743,875.41,2,Funds
1039160,15822,887.62,2,Funds
1039162,6368,742.18,6,Funds
1039162,6755,742.18,6,Funds
1039162,9702,742.18,6,Funds
1039168,18069,843.91,1,Funds
1039169,22925,3275.71,7,Funds
1039179,20015,694.03,2,Funds
1039179,23860,694.03,6,Funds
1039181,5932,1637.85,7,Funds
1039183,4689,1175.17,6,Funds
1039183,13019,1175.17,6,Funds
1039192,8617,3525.51,4,Funds
1039196,21352,2426.39,4,Funds
1039199,12959,750.51,6,Funds
1039200,1585,2876.03,4,Funds
1039203,5270,942.02,3,Funds
1039203,13663,942.02,3,Funds
1039203,21507,942.02,7,Funds
1039211,2654,975.33,3,Funds
1039214,20200,0,6,Funds
1039215,16294,1537.93,5,Funds
1039216,6318,1675.32,7,Funds
1039216,18854,1675.32,7,Funds
1039217,22114,2876.03,6,Funds
1039223,8462,983.66,2,Funds
1039224,7420,2726.15,7,Funds
1039225,4601,1662.83,6,Funds
1039226,11921,2501.33,7,Funds
1039227,9793,1687.81,1,Funds
1039229,15308,631.58,5,Funds
1039230,9863,768.97,2,Funds
1039230,12920,768.97,2,Funds
1039230,18693,768.97,4,Funds
1039233,12502,2950.97,4,Funds
1039234,22694,3400.61,6,Funds
1039238,20407,3400.61,6,Funds
1039244,18001,1475.48,2,Funds
1039246,3052,1587.89,1,Funds
1039246,22221,1587.89,6,Funds
1039247,14612,1213.19,3,Funds
1039248,3595,2351.45,6,Funds
1039249,10131,1537.93,1,Funds
1039254,14132,3400.61,5,Funds
1039257,16249,2701.17,3,Funds
1039260,812,1525.44,4,Funds
1039262,1566,1925.13,4,Funds
1039263,4252,1487.97,7,Funds
1039265,21541,2726.15,1,Funds
1039271,23867,694.03,4,Funds
1039272,18511,1041.94,1,Funds
1039273,1067,1500.46,2,Funds
1039274,17262,1100.23,6,Funds
1039276,19132,2925.99,5,Funds
1039278,4938,1200.7,1,Funds
1039286,1311,1300.62,6,Funds
1039287,17368,3100.85,4,Funds
1039291,7407,3250.73,5,Funds
1039296,8854,1238.17,7,Funds
1039296,17729,1238.17,7,Funds
1039297,10512,1450.5,5,Funds
1039297,12308,1450.5,5,Funds
1039299,1793,793.95,1,Funds
1039302,13081,3200.77,3,Funds
1039307,9609,3375.63,4,Funds
1039310,21748,917.04,2,Funds
1039313,1978,3000.93,7,Funds
1039314,2186,1550.42,2,Funds
1039317,2110,3250.73,2,Funds
1039319,23344,1175.17,6,Funds
1039326,6360,3675.39,5,Funds
1039328,13642,1150.19,6,Funds
1039328,22105,1150.19,4,Funds
1039330,8489,1750.27,5,Funds
1039331,4025,2776.11,4,Funds
1039338,18972,837.66,1,Funds
1039339,6102,3300.69,6,Funds
1039341,16685,3275.71,2,Funds
1039344,4604,2326.46,2,Funds
1039349,23795,1712.8,6,Funds
1039351,18635,2726.15,1,Funds
1039354,7771,3025.91,6,Funds
1039357,22353,1338.09,2,Funds
1039360,5578,1188.21,2,Funds
1039361,14972,1612.87,2,Funds
1039368,11087,2651.21,4,Funds
1039370,3298,2601.25,7,Funds
1039375,2430,3350.65,5,Funds
1039378,506,1083.58,4,Funds
1039379,6262,3000.93,6,Funds
1039380,13067,3475.55,1,Funds
1039382,23958,1450.5,6,Funds
1039388,2267,2975.95,7,Funds
1039389,16677,800.47,7,Funds
1039396,20591,1225.13,7,Funds
1039400,7445,1562.91,2,Funds
1039401,13133,687.78,3,Funds
1039405,7559,2301.48,4,Funds
1039406,14760,1313.11,1,Funds
1039409,2439,1762.76,1,Funds
1039409,16157,1762.76,7,Funds
1039410,18574,1637.85,4,Funds
1039411,10134,2501.33,4,Funds
1039414,3667,687.78,3,Funds
1039420,13911,0,6,Funds
1039421,23621,837.66,3,Funds
1039423,24163,1662.83,5,Funds
1039424,19860,831.42,3,Funds
1039425,3148,1250.66,7,Funds
1039425,17263,1250.66,4,Funds
1039429,5969,2701.17,6,Funds
1039431,10650,1300.62,3,Funds
1039432,8429,767.16,2,Funds
1039433,5441,1316.72,3,Funds
1039433,21870,1316.72,3,Funds
1039439,12059,2776.11,4,Funds
1039441,7501,3425.59,5,Funds
1039444,16162,3400.61,7,Funds
1039445,18768,2651.21,4,Funds
1039447,21579,3300.69,4,Funds
1039450,18007,2301.48,2,Funds
1039451,12058,1625.36,3,Funds
1039454,20140,925.37,4,Funds
1039460,5671,3400.61,1,Funds
1039465,11949,2676.19,6,Funds
1039469,14352,3375.63,1,Funds
1039471,19533,3050.89,1,Funds
1039474,7857,1175.72,6,Funds
1039478,7236,2012.56,2,Funds
1039479,10757,2676.19,2,Funds
1039480,24221,1083.58,3,Funds
1039491,1091,983.66,3,Funds
1039494,1986,1138.25,4,Funds
1039495,24400,1400.54,6,Funds
1039504,18997,2626.23,2,Funds
1039513,13988,925.37,1,Funds
1039515,13843,3425.59,2,Funds
1039516,19973,1300.62,4,Funds
1039520,18823,1762.76,4,Funds
1039524,15931,743.99,1,Funds
1039525,20008,1413.03,7,Funds
1039537,18244,3375.63,2,Funds
1039542,20539,1675.32,2,Funds
1039544,18999,1175.17,2,Funds
1039544,24184,1175.17,1,Funds
1039545,7931,1300.62,6,Funds
1039547,23323,983.66,1,Funds
1039549,10599,3325.67,3,Funds
1039551,9888,2701.17,7,Funds
1039554,1159,1450.5,6,Funds
1039554,16657,1450.5,2,Funds
1039555,11118,3700.37,7,Funds
1039558,7451,2776.11,7,Funds
1039560,3098,1487.97,6,Funds
1039560,16581,1487.97,5,Funds
1039563,8669,1125.21,2,Funds
1039566,8007,3000.93,6,Funds
1039567,6235,1050.27,7,Funds
1039568,11362,3350.65,3,Funds
1039571,8450,1562.91,1,Funds
1039577,19034,2901.01,2,Funds
1039582,8956,925.37,2,Funds
1039585,646,875.41,3,Funds
1039588,13854,1350.58,4,Funds
1039593,10225,1637.85,3,Funds
1039597,10522,1675.32,3,Funds
1039598,17456,0,5,Funds
1039600,655,1225.68,1,Funds
1039601,398,1375.56,2,Funds
1039602,2003,2876.03,2,Funds
1039606,4842,1687.81,3,Funds
1039607,22998,1512.95,2,Funds
1039609,6582,3425.59,5,Funds
1039610,23085,1100.23,5,Funds
1039611,9532,843.91,6,Funds
1039613,16298,1000.31,5,Funds
1039625,5420,900.39,3,Funds
1039626,16372,2301.48,7,Funds
1039630,9163,2676.19,6,Funds
1039631,24269,1450.5,3,Funds
1039632,2498,1500.46,3,Funds
1039634,7057,1388.05,6,Funds
1039635,8939,3400.61,4,Funds
1039638,6869,792.14,5,Funds
1039639,12125,1216.8,7,Funds
1039642,16092,3225.75,3,Funds
1039645,4684,3425.59,1,Funds
1039652,3345,1400.54,5,Funds
1039652,7389,1400.54,3,Funds
1039654,18619,2801.09,1,Funds
1039655,8651,2801.09,1,Funds
1039658,18041,3375.63,6,Funds
1039659,4993,3325.67,1,Funds
1039661,8544,3200.77,3,Funds
1039664,7268,1263.15,2,Funds
1039666,17207,1675.32,1,Funds
1039668,1992,3475.55,1,Funds
1039670,13031,3250.73,7,Funds
1039671,17376,1400.54,6,Funds
1039672,7903,1108.56,4,Funds
1039678,16757,1462.99,7,Funds
1039678,18221,1462.99,4,Funds
1039684,8980,1625.36,3,Funds
1039690,8862,825.45,2,Funds
1039691,19446,1288.13,1,Funds
1039695,20471,1108.56,2,Funds
1039699,12404,2401.41,1,Funds
1039700,14030,1537.93,2,Funds
1039708,240,1500.46,3,Funds
1039708,23811,1500.46,2,Funds
1039709,9475,1512.95,6,Funds
1039711,7277,3000.93,1,Funds
1039714,19130,1438.01,1,Funds
1039715,11582,1487.97,1,Funds
1039720,23585,3000.93,3,Funds
1039721,8878,725.25,1,Funds
1039726,21614,1487.97,6,Funds
1039727,789,3375.63,1,Funds
1039729,5529,3225.75,5,Funds
1039730,4435,1325.6,6,Funds
1039742,20073,1475.48,2,Funds
1039746,21378,675.29,6,Funds
1039747,2741,1587.89,7,Funds
1039749,18548,1562.91,4,Funds
1039751,4794,1687.81,3,Funds
1039751,23919,1687.81,2,Funds
1039759,10227,917.04,5,Funds
1039763,20529,3275.71,2,Funds
1039765,2845,958.68,3,Funds
1039766,7207,1700.31,1,Funds
1039770,5797,2950.97,1,Funds
1039774,11053,862.64,5,Funds
1039776,6040,0,4,Funds
1039777,20241,1058.6,7,Funds
1039780,2793,958.68,3,Funds
1039780,7316,958.68,4,Funds
1039787,5883,1562.91,6,Funds
1039788,18421,3500.53,5,Funds
1039789,749,1725.29,5,Funds
1039790,14948,1625.36,4,Funds
1039799,7376,1041.94,5,Funds
1039799,17666,1041.94,1,Funds
1039802,20199,712.76,4,Funds
1039804,9771,2751.13,1,Funds
1039805,17817,1462.99,1,Funds
1039808,4498,3225.75,4,Funds
1039809,10430,575.37,5,Funds
1039817,11548,3325.67,5,Funds
1039825,20839,2925.99,1,Funds
1039826,18468,2701.17,7,Funds
1039832,16260,0,5,Funds
1039833,4303,2901.01,5,Funds
1039835,15310,3275.71,5,Funds
1039840,15410,1550.42,3,Funds
1039841,23437,831.42,3,Funds
1039843,15830,1675.32,5,Funds
1039843,22507,1675.32,2,Funds
1039845,3962,1083.58,7,Funds
1039848,14006,2726.15,1,Funds
1039851,9528,1762.76,1,Funds
1039851,11210,1762.76,5,Funds
1039852,4244,1687.81,7,Funds
1039853,7214,2426.39,7,Funds
1039855,14237,2351.45,1,Funds
1039858,19183,3300.69,3,Funds
1039868,13799,3525.51,5,Funds
1039871,23981,908.72,3,Funds
1039876,14565,1762.76,3,Funds
1039880,7218,931.34,1,Funds
1039882,4581,2676.19,6,Funds
1039884,17720,1313.11,6,Funds
1039894,20520,975.33,3,Funds
1039902,15349,3300.69,1,Funds
1039904,9300,675.29,2,Funds
1039908,18572,3475.55,6,Funds
1039911,9193,2776.11,7,Funds
1039916,18068,808.8,7,Funds
1039926,7811,1125.21,1,Funds
1039926,20748,1125.21,7,Funds
1039928,9092,1413.03,4,Funds
1039930,15493,1737.78,2,Funds
1039931,14658,3475.55,6,Funds
1039934,10020,2751.13,1,Funds
1039936,7914,1375.56,3,Funds
1039937,6488,3100.85,7,Funds
1039939,18807,1363.07,3,Funds
1039940,3090,917.04,7,Funds
1039941,18029,725.25,5,Funds
1039942,10587,1637.85,4,Funds
1039949,5495,3000.93,1,Funds
1039950,2048,1075.25,1,Funds
1039950,19977,1075.25,5,Funds
1039950,21981,1075.25,4,Funds
1039954,19263,900.39,3,Funds
1039958,13377,2925.99,1,Funds
1039964,19687,3425.59,2,Funds
1039969,5433,1650.34,3,Funds
1039971,9579,2651.21,1,Funds
1039978,6058,1016.96,7,Funds
1039979,2912,800.19,1,Funds
1039982,9913,2426.39,3,Funds
1039983,21596,743.99,2,Funds
1039989,20107,2851.05,2,Funds
1039996,24077,3425.59,5,Funds
1000002,16853,1550.42,5,Loan
1000009,11907,1191.82,4,Loan
1000019,5065,1487.97,3,Loan
1000021,16853,3175.79,5,Loan
1000029,16909,1700.31,3,Loan
1000030,15534,2351.45,3,Loan
1000033,12354,968.81,6,Loan
1000034,9351,0,6,Loan
1000034,22381,0,7,Loan
1000039,11907,3250.73,4,Loan
1000050,22661,1662.83,5,Loan
1000053,22723,1462.99,2,Loan
1000057,5065,2601.25,3,Loan
1000071,16909,2901.01,3,Loan
1000072,23277,1388.05,2,Loan
1000073,15534,2551.29,3,Loan
1000074,9418,1200.15,7,Loan
1000075,5368,1275.64,5,Loan
1000080,21625,967,3,Loan
1000081,19046,1762.76,4,Loan
1000082,15034,1363.07,5,Loan
1000086,12354,3225.75,6,Loan
1000098,9351,3475.55,6,Loan
1000100,22381,3050.89,7,Loan
1000106,4199,793.95,3,Loan
1000113,22661,3350.65,5,Loan
1000114,19360,1158.52,1,Loan
1000128,10895,1108.56,4,Loan
1000128,16284,1108.56,3,Loan
1000130,22723,3475.55,2,Loan
1000138,13337,1300.62,6,Loan
1000140,7690,1562.91,7,Loan
1000158,662,1662.83,3,Loan
1000161,2034,1612.87,3,Loan
1000169,13444,1108.56,1,Loan
1000171,3478,1712.8,1,Loan
1000174,23277,3100.85,2,Loan
1000175,15235,812.68,4,Loan
1000177,20455,768.97,7,Loan
1000181,9418,3200.77,7,Loan
1000183,5368,3325.67,5,Loan
1000189,21625,3425.59,3,Loan
1000190,14010,1150.74,2,Loan
1000196,8122,1150.74,7,Loan
1000196,15994,1150.74,1,Loan
1000198,19046,2276.5,4,Loan
1000207,15034,3675.39,5,Loan
1000213,8039,900.11,5,Loan
1000213,14424,900.11,5,Loan
1000213,22043,900.11,7,Loan
1000220,17481,775.49,2,Loan
1000226,10044,1562.91,2,Loan
1000227,17538,1525.44,4,Loan
1000232,10927,2876.03,7,Loan
1000233,8985,758.83,4,Loan
1000233,11492,758.83,5,Loan
1000239,4199,3050.89,3,Loan
1000248,13582,758.83,2,Loan
1000248,14076,758.83,3,Loan
1000248,19457,758.83,6,Loan
1000255,19360,2326.46,1,Loan
1000259,8609,1275.64,3,Loan
1000259,10625,1275.64,4,Loan
1000262,9692,967,3,Loan
1000266,23631,1150.74,1,Loan
1000267,11079,1462.99,6,Loan
1000270,5534,0,1,Loan
1000271,22613,762.72,6,Loan
1000273,15187,925.37,1,Loan
1000282,21895,768.97,2,Loan
1000288,11256,1787.74,4,Loan
1000303,15672,1687.81,4,Loan
1000306,19510,1800.23,6,Loan
1000309,10895,2526.31,4,Loan
1000319,16284,2301.48,3,Loan
1000325,14146,1550.42,7,Loan
1000330,14975,1650.34,5,Loan
1000341,23952,1325.6,7,Loan
1000343,8440,900.11,5,Loan
1000345,24047,1066.92,7,Loan
1000352,13337,2551.29,6,Loan
1000353,14984,706.52,2,Loan
1000358,2052,792.14,2,Loan
1000360,7690,3225.75,7,Loan
1000368,17503,1425.52,4,Loan
1000372,14022,833.78,7,Loan
1000373,11018,737.74,3,Loan
1000374,662,3075.87,3,Loan
1000381,19213,1812.72,7,Loan
1000383,2034,2401.41,3,Loan
1000395,17717,958.68,7,Loan
1000399,13803,942.02,3,Loan
1000408,8337,843.91,7,Loan
1000411,19257,1525.44,1,Loan
1000415,5835,917.04,3,Loan
1000420,13444,2701.17,1,Loan
1000423,3478,2626.23,1,Loan
1000431,19336,2601.25,5,Loan
1000435,11215,2276.5,4,Loan
1000437,17009,1537.93,2,Loan
1000438,8983,0,2,Loan
1000441,15767,1100.78,7,Loan
1000444,15023,1500.46,4,Loan
1000445,20966,817.12,2,Loan
1000448,23960,1150.19,2,Loan
1000450,15235,2726.15,4,Loan
1000457,13271,762.72,2,Loan
1000457,22834,762.72,1,Loan
1000457,23677,762.72,6,Loan
1000463,20659,1712.8,2,Loan
1000466,8902,0,2,Loan
1000467,20455,3675.39,7,Loan
1000476,10793,768.97,4,Loan
1000478,11508,1750.27,3,Loan
1000479,16631,706.52,1,Loan
1000483,14010,2751.13,2,Loan
1000492,9226,1166.84,2,Loan
1000501,24199,3575.47,5,Loan
1000502,8122,2701.17,7,Loan
1000511,7059,1450.5,7,Loan
1000512,15994,3700.37,1,Loan
1000521,13918,2925.99,3,Loan
1000525,13516,644.07,2,Loan
1000527,18400,1025.29,4,Loan
1000549,22025,768.97,4,Loan
1000569,8039,3175.79,5,Loan
1000570,14424,2426.39,5,Loan
1000572,2564,3075.87,5,Loan
1000575,22043,2401.41,7,Loan
1000580,9859,1450.5,2,Loan
1000594,21510,850.43,5,Loan
1000601,17481,2676.19,2,Loan
1000604,17506,1675.32,6,Loan
1000616,10044,3575.47,2,Loan
1000620,17538,2726.15,4,Loan
1000625,13510,1837.7,5,Loan
1000627,10927,2676.19,7,Loan
1000634,8985,0,4,Loan
1000640,11492,2551.29,5,Loan
1000652,17864,933.7,7,Loan
1000658,6641,1787.74,5,Loan
1000662,17788,2651.21,2,Loan
1000664,3095,750.51,4,Loan
1000666,10800,793.95,6,Loan
1000666,23890,793.95,3,Loan
1000669,13582,2776.11,2,Loan
1000671,14076,2801.09,3,Loan
1000674,19457,2950.97,6,Loan
1000692,6462,1288.13,1,Loan
1000692,23929,1288.13,3,Loan
1000700,8609,2925.99,3,Loan
1000701,10625,3050.89,4,Loan
1000703,16926,900.39,3,Loan
1000704,1093,3425.59,2,Loan
1000708,423,1108.56,7,Loan
1000708,6802,1108.56,7,Loan
1000710,4472,2251.52,2,Loan
1000713,17869,1687.81,1,Loan
1000713,24110,1687.81,3,Loan
1000725,9692,3450.57,3,Loan
1000732,5503,875.41,2,Loan
1000736,23631,3600.45,1,Loan
1000739,11079,3275.71,6,Loan
1000742,5534,2726.15,1,Loan
1000745,18752,856.4,2,Loan
1000752,22613,2701.17,6,Loan
1000762,15187,3475.55,1,Loan
1000769,4859,750.51,3,Loan
1000784,11835,1325.6,5,Loan
1000788,4452,1737.78,3,Loan
1000794,21895,3625.43,2,Loan
1000797,23779,1775.25,6,Loan
1000802,11256,3575.47,4,Loan
1000803,11676,967,3,Loan
1000805,1795,1712.8,2,Loan
1000808,23863,943.83,6,Loan
1000809,16711,975.33,5,Loan
1000809,20265,975.33,6,Loan
1000819,15864,1041.94,2,Loan
1000820,15672,2576.27,4,Loan
1000824,19510,2751.13,6,Loan
1000827,17565,3500.53,6,Loan
1000837,18132,733.85,6,Loan
1000838,6127,933.7,6,Loan
1000840,14146,3525.51,7,Loan
1000842,20123,1587.89,7,Loan
1000864,14975,3150.81,5,Loan
1000867,22576,1737.78,4,Loan
1000881,23952,2276.5,7,Loan
1000891,8440,2626.23,5,Loan
1000893,5871,812.68,2,Loan
1000901,20954,1150.19,6,Loan
1000907,24047,2925.99,7,Loan
