CustID,ContactID,Date,Agent,Category
1010700,2581,06JUL2014:00:00:00,16,Telebanking
1010700,2582,14JUN2014:00:00:00,24,Telebanking
1010703,2583,15JAN2014:00:00:00,37,Telebanking
1010703,2584,13MAY2014:00:00:00,57,Telebanking
1010706,2585,23JAN2014:00:00:00,90,Telebanking
1010708,2586,10MAR2014:00:00:00,98,Telebanking
1010709,2587,26APR2014:00:00:00,52,Complaint
1010714,2588,07MAR2014:00:00:00,54,Complaint
1010717,2589,11JAN2014:00:00:00,88,Complaint
1010718,2590,01JUL2014:00:00:00,42,Telebanking
1010718,2591,11JUN2014:00:00:00,45,Telebanking
1010718,2592,28APR2014:00:00:00,22,Telebanking
1010721,2593,23MAY2014:00:00:00,84,Telebanking
1010721,2594,17APR2014:00:00:00,8,Telebanking
1010721,2595,30JAN2014:00:00:00,88,Telebanking
1010732,2596,19APR2014:00:00:00,30,Telebanking
1010734,2597,30JUN2014:00:00:00,52,Complaint
1010736,2598,22FEB2014:00:00:00,18,Telebanking
1010736,2599,08JUN2014:00:00:00,59,Telebanking
1010739,2600,14FEB2014:00:00:00,12,Complaint
1010744,2601,22JUN2014:00:00:00,32,Telebanking
1010744,2602,15MAR2014:00:00:00,25,Complaint
1010747,2603,20MAY2014:00:00:00,17,Telebanking
1010748,2604,28JAN2014:00:00:00,12,Telebanking
1010751,2605,21APR2014:00:00:00,28,Telebanking
1010756,2606,24FEB2014:00:00:00,81,Complaint
1010757,2607,03MAR2014:00:00:00,61,Telebanking
1010765,2608,19JUN2014:00:00:00,43,Telebanking
1010765,2609,06FEB2014:00:00:00,33,Request
1010768,2610,27MAY2014:00:00:00,17,Telebanking
1010768,2611,02JAN2014:00:00:00,90,Request
1010773,2612,15FEB2014:00:00:00,9,Telebanking
1010779,2613,02APR2014:00:00:00,54,Request
1010781,2614,20JAN2014:00:00:00,34,Telebanking
1010781,2615,02JUN2014:00:00:00,19,Complaint
1010781,2616,21APR2014:00:00:00,29,Complaint
1010790,2617,07JUL2014:00:00:00,81,Complaint
1010790,2618,13JUL2014:00:00:00,49,Telebanking
1010804,2619,04JAN2014:00:00:00,31,Request
1010807,2620,02JAN2014:00:00:00,49,Telebanking
1010811,2621,08JUN2014:00:00:00,22,Telebanking
1010813,2622,22APR2014:00:00:00,82,Telebanking
1010814,2623,25MAY2014:00:00:00,88,Telebanking
1010814,2624,14APR2014:00:00:00,20,Telebanking
1010815,2625,16APR2014:00:00:00,36,Telebanking
1010815,2626,23JUN2014:00:00:00,40,Telebanking
1010819,2627,13MAY2014:00:00:00,71,Complaint
1010821,2628,08JAN2014:00:00:00,89,Complaint
1010821,2629,15APR2014:00:00:00,54,Complaint
1010823,2630,20MAY2014:00:00:00,15,Telebanking
1010833,2631,21APR2014:00:00:00,12,Telebanking
1010833,2632,10JAN2014:00:00:00,82,Complaint
1010838,2633,15JAN2014:00:00:00,99,Telebanking
1010838,2634,10MAR2014:00:00:00,79,Telebanking
1010839,2635,24MAY2014:00:00:00,41,Telebanking
1010839,2636,20MAY2014:00:00:00,99,Telebanking
1010844,2637,10MAY2014:00:00:00,37,Telebanking
1010844,2638,08JAN2014:00:00:00,37,Telebanking
1010846,2639,19FEB2014:00:00:00,85,Telebanking
1010847,2640,19MAR2014:00:00:00,8,Telebanking
1010851,2641,21JUN2014:00:00:00,29,Telebanking
1010864,2642,18FEB2014:00:00:00,45,Complaint
1010866,2643,22JUN2014:00:00:00,66,Request
1010867,2644,12JAN2014:00:00:00,43,Telebanking
1010877,2645,10JUN2014:00:00:00,23,Telebanking
1010878,2646,28MAR2014:00:00:00,46,Telebanking
1010882,2647,22JAN2014:00:00:00,57,Complaint
1010882,2648,27APR2014:00:00:00,81,Telebanking
1010883,2649,30JAN2014:00:00:00,93,Request
1010893,2650,24FEB2014:00:00:00,22,Telebanking
1010893,2651,16MAY2014:00:00:00,55,Telebanking
1010897,2652,17FEB2014:00:00:00,80,Telebanking
1010897,2653,13JUL2014:00:00:00,50,Telebanking
1010897,2654,11JUN2014:00:00:00,16,Complaint
1010899,2655,27FEB2014:00:00:00,73,Complaint
1010899,2656,16MAR2014:00:00:00,44,Complaint
1010907,2657,21JUN2014:00:00:00,10,Telebanking
1010909,2658,20JUL2014:00:00:00,98,Telebanking
1010909,2659,19JUL2014:00:00:00,31,Complaint
1010910,2660,28MAY2014:00:00:00,47,Telebanking
1010914,2661,20JUL2014:00:00:00,8,Request
1010915,2662,05JUN2014:00:00:00,58,Complaint
1010919,2663,06MAR2014:00:00:00,64,Telebanking
1010926,2664,30MAY2014:00:00:00,65,Telebanking
1010930,2665,09MAY2014:00:00:00,2,Telebanking
1010931,2666,17MAY2014:00:00:00,82,Telebanking
1010931,2667,27MAY2014:00:00:00,90,Telebanking
1010935,2668,26MAY2014:00:00:00,80,Complaint
1010935,2669,11MAY2014:00:00:00,62,Complaint
1010936,2670,01FEB2014:00:00:00,63,Telebanking
1010936,2671,21MAY2014:00:00:00,45,Telebanking
1010937,2672,28JAN2014:00:00:00,12,Telebanking
1010949,2673,08JUL2014:00:00:00,8,Complaint
1010953,2674,21FEB2014:00:00:00,87,Telebanking
1010955,2675,20JAN2014:00:00:00,47,Telebanking
1010962,2676,17MAY2014:00:00:00,11,Telebanking
1010974,2677,25MAR2014:00:00:00,7,Telebanking
1010976,2678,30JUN2014:00:00:00,100,Telebanking
1010989,2679,01JUL2014:00:00:00,34,Telebanking
1010989,2680,02MAY2014:00:00:00,30,Telebanking
1010991,2681,07MAY2014:00:00:00,8,Telebanking
1010991,2682,08JAN2014:00:00:00,66,Telebanking
1010995,2683,27FEB2014:00:00:00,32,Complaint
1011010,2684,22MAY2014:00:00:00,75,Telebanking
1011013,2685,18JAN2014:00:00:00,95,Complaint
1011014,2686,10JAN2014:00:00:00,62,Telebanking
1011015,2687,29APR2014:00:00:00,79,Telebanking
1011017,2688,08APR2014:00:00:00,45,Telebanking
1011017,2689,26APR2014:00:00:00,16,Complaint
1011020,2690,06JAN2014:00:00:00,68,Telebanking
1011025,2691,18MAY2014:00:00:00,84,Complaint
1011033,2692,16APR2014:00:00:00,33,Complaint
1011034,2693,24MAR2014:00:00:00,97,Request
1011034,2694,04FEB2014:00:00:00,90,Request
1011035,2695,20MAY2014:00:00:00,53,Telebanking
1011036,2696,25FEB2014:00:00:00,60,Telebanking
1011039,2697,07MAR2014:00:00:00,19,Telebanking
1011041,2698,14APR2014:00:00:00,86,Telebanking
1011041,2699,08MAR2014:00:00:00,46,Telebanking
1011043,2700,26APR2014:00:00:00,31,Telebanking
1011047,2701,10JUL2014:00:00:00,49,Telebanking
1011048,2702,12MAR2014:00:00:00,77,Telebanking
1011054,2703,15MAY2014:00:00:00,51,Complaint
1011054,2704,25APR2014:00:00:00,66,Telebanking
1011056,2705,04JAN2014:00:00:00,22,Telebanking
1011059,2706,21APR2014:00:00:00,49,Complaint
1011069,2707,02MAR2014:00:00:00,100,Telebanking
1011073,2708,11MAY2014:00:00:00,38,Complaint
1011079,2709,09JUN2014:00:00:00,22,Telebanking
1011087,2710,19JUL2014:00:00:00,3,Request
1011095,2711,17JUL2014:00:00:00,93,Telebanking
1011095,2712,12MAR2014:00:00:00,5,Request
1011098,2713,30MAY2014:00:00:00,51,Telebanking
1011098,2714,20JAN2014:00:00:00,23,Complaint
1011101,2715,16JUN2014:00:00:00,7,Telebanking
1011105,2716,20JUN2014:00:00:00,40,Telebanking
1011106,2717,06MAY2014:00:00:00,3,Telebanking
1011107,2718,11JUL2014:00:00:00,50,Telebanking
1011107,2719,16JUN2014:00:00:00,47,Telebanking
1011108,2720,20MAY2014:00:00:00,31,Telebanking
1011109,2721,23JUN2014:00:00:00,11,Complaint
1011109,2722,05JUN2014:00:00:00,18,Telebanking
1011109,2723,11MAY2014:00:00:00,7,Telebanking
1011111,2724,13APR2014:00:00:00,78,Telebanking
1011112,2725,06JUN2014:00:00:00,14,Telebanking
1011112,2726,01FEB2014:00:00:00,56,Telebanking
1011116,2727,27JAN2014:00:00:00,92,Telebanking
1011118,2728,24JUN2014:00:00:00,44,Telebanking
1011118,2729,20JUL2014:00:00:00,29,Telebanking
1011120,2730,22MAY2014:00:00:00,46,Telebanking
1011120,2731,20JUL2014:00:00:00,44,Telebanking
1011129,2732,08JUN2014:00:00:00,30,Telebanking
1011130,2733,11FEB2014:00:00:00,6,Complaint
1011135,2734,03JUN2014:00:00:00,61,Telebanking
1011138,2735,30JUN2014:00:00:00,57,Telebanking
1011138,2736,29JUN2014:00:00:00,1,Complaint
1011143,2737,01APR2014:00:00:00,67,Telebanking
1011143,2738,18FEB2014:00:00:00,13,Telebanking
1011154,2739,07JAN2014:00:00:00,45,Telebanking
1011167,2740,24MAR2014:00:00:00,93,Telebanking
1011175,2741,03FEB2014:00:00:00,97,Complaint
1011176,2742,03APR2014:00:00:00,6,Telebanking
1011178,2743,03APR2014:00:00:00,40,Telebanking
1011188,2744,07MAR2014:00:00:00,7,Telebanking
1011189,2745,02MAR2014:00:00:00,9,Telebanking
1011189,2746,02JUN2014:00:00:00,84,Telebanking
1011190,2747,29MAR2014:00:00:00,73,Telebanking
1011191,2748,16JUN2014:00:00:00,57,Complaint
1011192,2749,05JUN2014:00:00:00,85,Telebanking
1011194,2750,05JUN2014:00:00:00,85,Telebanking
1011198,2751,27MAY2014:00:00:00,57,Complaint
1011198,2752,05MAY2014:00:00:00,43,Telebanking
1011202,2753,07MAY2014:00:00:00,91,Telebanking
1011204,2754,08JAN2014:00:00:00,64,Telebanking
1011206,2755,28MAY2014:00:00:00,9,Complaint
1011212,2756,06MAR2014:00:00:00,93,Telebanking
1011212,2757,25MAY2014:00:00:00,80,Telebanking
1011216,2758,04FEB2014:00:00:00,15,Complaint
1011224,2759,16JUL2014:00:00:00,43,Telebanking
1011228,2760,06FEB2014:00:00:00,27,Complaint
1011232,2761,09APR2014:00:00:00,4,Telebanking
1011232,2762,28MAR2014:00:00:00,26,Telebanking
1011233,2763,26APR2014:00:00:00,26,Complaint
1011236,2764,03JAN2014:00:00:00,54,Telebanking
1011236,2765,22FEB2014:00:00:00,67,Telebanking
1011236,2766,25FEB2014:00:00:00,3,Telebanking
1011237,2767,19MAY2014:00:00:00,68,Telebanking
1011238,2768,15FEB2014:00:00:00,80,Telebanking
1011239,2769,27MAR2014:00:00:00,71,Telebanking
1011242,2770,17JUL2014:00:00:00,65,Telebanking
1011248,2771,07MAR2014:00:00:00,85,Complaint
1011249,2772,05FEB2014:00:00:00,30,Complaint
1011251,2773,11JUN2014:00:00:00,83,Complaint
1011251,2774,16MAY2014:00:00:00,92,Telebanking
1011255,2775,25FEB2014:00:00:00,21,Telebanking
1011259,2776,13MAY2014:00:00:00,89,Telebanking
1011269,2777,27APR2014:00:00:00,11,Telebanking
1011272,2778,03JUL2014:00:00:00,73,Telebanking
1011276,2779,15MAR2014:00:00:00,100,Complaint
1011277,2780,08MAR2014:00:00:00,81,Telebanking
1011278,2781,09JUN2014:00:00:00,58,Complaint
1011278,2782,18MAR2014:00:00:00,95,Telebanking
1011279,2783,11JAN2014:00:00:00,94,Telebanking
1011279,2784,24APR2014:00:00:00,67,Complaint
1011280,2785,07MAR2014:00:00:00,80,Request
1011283,2786,08JUL2014:00:00:00,7,Telebanking
1011287,2787,06FEB2014:00:00:00,53,Telebanking
1011292,2788,09JUN2014:00:00:00,87,Telebanking
1011293,2789,20MAR2014:00:00:00,86,Telebanking
1011295,2790,13JAN2014:00:00:00,39,Telebanking
1011299,2791,06MAR2014:00:00:00,89,Complaint
1011300,2792,03MAY2014:00:00:00,33,Telebanking
1011303,2793,03FEB2014:00:00:00,51,Telebanking
1011308,2794,17FEB2014:00:00:00,12,Telebanking
1011309,2795,26MAR2014:00:00:00,76,Telebanking
1011315,2796,15MAR2014:00:00:00,70,Telebanking
1011315,2797,22MAY2014:00:00:00,7,Complaint
1011323,2798,08JAN2014:00:00:00,96,Telebanking
1011324,2799,25APR2014:00:00:00,3,Telebanking
1011331,2800,11JUL2014:00:00:00,68,Telebanking
1011333,2801,25MAY2014:00:00:00,59,Telebanking
1011336,2802,07JUL2014:00:00:00,22,Telebanking
1011341,2803,27FEB2014:00:00:00,79,Telebanking
1011341,2804,03JUN2014:00:00:00,15,Complaint
1011347,2805,02JUN2014:00:00:00,82,Telebanking
1011349,2806,08MAY2014:00:00:00,53,Telebanking
1011352,2807,03FEB2014:00:00:00,39,Complaint
1011358,2808,18JAN2014:00:00:00,77,Telebanking
1011359,2809,05APR2014:00:00:00,7,Telebanking
1011359,2810,09FEB2014:00:00:00,67,Telebanking
1011364,2811,16JAN2014:00:00:00,1,Telebanking
1011367,2812,14FEB2014:00:00:00,99,Telebanking
1011367,2813,16APR2014:00:00:00,21,Telebanking
1011368,2814,13JUL2014:00:00:00,75,Telebanking
1011368,2815,10JUL2014:00:00:00,86,Telebanking
1011369,2816,30APR2014:00:00:00,7,Telebanking
1011369,2817,12JUL2014:00:00:00,22,Telebanking
1011369,2818,06MAY2014:00:00:00,79,Telebanking
1011378,2819,02APR2014:00:00:00,88,Telebanking
1011382,2820,01JUN2014:00:00:00,57,Telebanking
1011382,2821,25JUN2014:00:00:00,51,Telebanking
1011385,2822,03APR2014:00:00:00,12,Complaint
1011391,2823,14JUL2014:00:00:00,83,Complaint
1011396,2824,08JUL2014:00:00:00,18,Telebanking
1011396,2825,21JUN2014:00:00:00,21,Telebanking
1011401,2826,27MAY2014:00:00:00,8,Telebanking
1011401,2827,18FEB2014:00:00:00,51,Request
1011403,2828,27FEB2014:00:00:00,50,Telebanking
1011405,2829,04JUN2014:00:00:00,94,Telebanking
1011406,2830,26JAN2014:00:00:00,92,Telebanking
1011406,2831,04APR2014:00:00:00,89,Complaint
1011407,2832,18JUL2014:00:00:00,60,Telebanking
1011409,2833,30MAR2014:00:00:00,72,Complaint
1011409,2834,09MAR2014:00:00:00,1,Telebanking
1011424,2835,08APR2014:00:00:00,24,Telebanking
1011431,2836,25APR2014:00:00:00,4,Telebanking
1011432,2837,05JAN2014:00:00:00,37,Complaint
1011433,2838,22MAY2014:00:00:00,31,Telebanking
1011440,2839,09JUN2014:00:00:00,47,Telebanking
1011447,2840,31MAY2014:00:00:00,27,Telebanking
1011450,2841,01MAY2014:00:00:00,33,Telebanking
1011450,2842,11FEB2014:00:00:00,64,Telebanking
1011452,2843,17JAN2014:00:00:00,22,Telebanking
1011453,2844,07MAY2014:00:00:00,92,Telebanking
1011456,2845,28JAN2014:00:00:00,40,Telebanking
1011460,2846,01MAY2014:00:00:00,23,Telebanking
1011462,2847,14MAR2014:00:00:00,48,Telebanking
1011462,2848,05JUN2014:00:00:00,81,Telebanking
1011463,2849,03JUN2014:00:00:00,74,Complaint
1011468,2850,08JUN2014:00:00:00,44,Telebanking
1011471,2851,14FEB2014:00:00:00,91,Telebanking
1011476,2852,17APR2014:00:00:00,98,Complaint
1011477,2853,22MAR2014:00:00:00,23,Telebanking
1011478,2854,26MAY2014:00:00:00,98,Telebanking
1011485,2855,06JUN2014:00:00:00,2,Telebanking
1011487,2856,07MAY2014:00:00:00,89,Telebanking
1011490,2857,17FEB2014:00:00:00,68,Telebanking
1011490,2858,30APR2014:00:00:00,73,Telebanking
1011492,2859,15FEB2014:00:00:00,48,Telebanking
1011492,2860,09JUN2014:00:00:00,75,Telebanking
1011497,2861,18JUN2014:00:00:00,46,Telebanking
1011497,2862,09APR2014:00:00:00,91,Telebanking
1011499,2863,30JAN2014:00:00:00,62,Telebanking
1011501,2864,23APR2014:00:00:00,81,Telebanking
1011503,2865,08APR2014:00:00:00,18,Request
1011504,2866,26JAN2014:00:00:00,94,Telebanking
1011506,2867,19MAR2014:00:00:00,96,Telebanking
1011506,2868,18MAR2014:00:00:00,81,Complaint
1011507,2869,04JUL2014:00:00:00,7,Complaint
1011510,2870,11APR2014:00:00:00,66,Telebanking
1011515,2871,28MAR2014:00:00:00,74,Telebanking
1011517,2872,11JUN2014:00:00:00,87,Telebanking
1011517,2873,05JAN2014:00:00:00,25,Request
1011520,2874,13FEB2014:00:00:00,71,Telebanking
1011520,2875,20JUN2014:00:00:00,10,Telebanking
1011522,2876,17FEB2014:00:00:00,29,Telebanking
1011523,2877,23FEB2014:00:00:00,20,Telebanking
1011532,2878,30APR2014:00:00:00,57,Telebanking
1011536,2879,04JUL2014:00:00:00,86,Telebanking
1011541,2880,13APR2014:00:00:00,54,Telebanking
1011541,2881,31MAR2014:00:00:00,85,Telebanking
1011544,2882,11APR2014:00:00:00,41,Complaint
1011545,2883,18APR2014:00:00:00,26,Telebanking
1011549,2884,08JUL2014:00:00:00,81,Telebanking
1011551,2885,10JUL2014:00:00:00,27,Telebanking
1011558,2886,24MAY2014:00:00:00,42,Telebanking
1011559,2887,20APR2014:00:00:00,66,Telebanking
1011562,2888,02JUL2014:00:00:00,77,Telebanking
1011563,2889,04MAR2014:00:00:00,97,Telebanking
1011565,2890,09MAR2014:00:00:00,89,Telebanking
1011565,2891,04FEB2014:00:00:00,82,Request
1011573,2892,21JAN2014:00:00:00,57,Telebanking
1011576,2893,01FEB2014:00:00:00,79,Telebanking
1011577,2894,07JAN2014:00:00:00,55,Telebanking
1011580,2895,26MAY2014:00:00:00,28,Complaint
1011586,2896,22APR2014:00:00:00,64,Complaint
1011589,2897,27MAR2014:00:00:00,13,Telebanking
1011591,2898,24MAY2014:00:00:00,56,Telebanking
1011596,2899,30MAR2014:00:00:00,60,Request
1011605,2900,13APR2014:00:00:00,33,Telebanking
1011606,2901,19MAR2014:00:00:00,61,Telebanking
1011609,2902,28JUN2014:00:00:00,3,Telebanking
1011609,2903,16JUN2014:00:00:00,53,Telebanking
1011612,2904,08JAN2014:00:00:00,30,Telebanking
1011612,2905,07JAN2014:00:00:00,26,Telebanking
1011613,2906,05JUN2014:00:00:00,79,Telebanking
1011613,2907,19FEB2014:00:00:00,5,Telebanking
1011614,2908,03JUL2014:00:00:00,34,Telebanking
1011616,2909,18FEB2014:00:00:00,83,Complaint
1011617,2910,13JUL2014:00:00:00,84,Telebanking
1011618,2911,13JUL2014:00:00:00,54,Telebanking
1011622,2912,10JAN2014:00:00:00,76,Telebanking
1011622,2913,27MAR2014:00:00:00,52,Telebanking
1011622,2914,22MAY2014:00:00:00,89,Complaint
1011627,2915,04JUN2014:00:00:00,90,Telebanking
1011627,2916,20JAN2014:00:00:00,21,Telebanking
1011628,2917,26FEB2014:00:00:00,4,Telebanking
1011642,2918,23FEB2014:00:00:00,32,Telebanking
1011645,2919,09APR2014:00:00:00,41,Telebanking
1011654,2920,31JAN2014:00:00:00,24,Complaint
1011654,2921,29JAN2014:00:00:00,8,Telebanking
1011657,2922,03MAY2014:00:00:00,97,Telebanking
1011657,2923,01JUL2014:00:00:00,79,Telebanking
1011658,2924,28MAY2014:00:00:00,94,Telebanking
1011668,2925,14FEB2014:00:00:00,40,Complaint
1011668,2926,06JAN2014:00:00:00,40,Telebanking
1011670,2927,31MAR2014:00:00:00,74,Telebanking
1011670,2928,01FEB2014:00:00:00,58,Complaint
1011670,2929,13JAN2014:00:00:00,10,Telebanking
1011672,2930,08MAY2014:00:00:00,10,Complaint
1011675,2931,12JAN2014:00:00:00,52,Telebanking
1011683,2932,25FEB2014:00:00:00,34,Complaint
1011684,2933,02APR2014:00:00:00,15,Telebanking
1011684,2934,10MAR2014:00:00:00,69,Telebanking
1011685,2935,28JAN2014:00:00:00,39,Telebanking
1011692,2936,24MAY2014:00:00:00,54,Telebanking
1011697,2937,21JUN2014:00:00:00,28,Telebanking
1011701,2938,08FEB2014:00:00:00,20,Telebanking
1011701,2939,02JAN2014:00:00:00,62,Telebanking
1011706,2940,21FEB2014:00:00:00,31,Telebanking
1011710,2941,26FEB2014:00:00:00,37,Request
1011711,2942,19MAY2014:00:00:00,32,Telebanking
1011718,2943,27MAR2014:00:00:00,21,Telebanking
1011722,2944,01JUL2014:00:00:00,94,Telebanking
1011725,2945,07APR2014:00:00:00,13,Telebanking
1011729,2946,29JAN2014:00:00:00,70,Telebanking
1011732,2947,26MAR2014:00:00:00,12,Telebanking
1011734,2948,05FEB2014:00:00:00,6,Complaint
1011738,2949,17APR2014:00:00:00,3,Telebanking
1011738,2950,25JUN2014:00:00:00,94,Telebanking
1011740,2951,16JAN2014:00:00:00,100,Telebanking
1011741,2952,24JUN2014:00:00:00,44,Telebanking
1011756,2953,24FEB2014:00:00:00,99,Telebanking
1011757,2954,06JAN2014:00:00:00,2,Telebanking
1011758,2955,24FEB2014:00:00:00,6,Complaint
1011759,2956,16JUN2014:00:00:00,85,Telebanking
1011759,2957,21JUN2014:00:00:00,68,Telebanking
1011760,2958,17APR2014:00:00:00,51,Complaint
1011762,2959,17JUN2014:00:00:00,8,Telebanking
1011765,2960,16JUL2014:00:00:00,36,Telebanking
1011768,2961,03MAR2014:00:00:00,73,Complaint
1011768,2962,02JAN2014:00:00:00,45,Telebanking
1011769,2963,09JUL2014:00:00:00,53,Telebanking
1011778,2964,28JAN2014:00:00:00,23,Complaint
1011779,2965,06JUN2014:00:00:00,54,Telebanking
1011781,2966,12JAN2014:00:00:00,37,Request
1011782,2967,04APR2014:00:00:00,3,Complaint
1011787,2968,01MAR2014:00:00:00,57,Telebanking
1011789,2969,30JUN2014:00:00:00,75,Telebanking
1011789,2970,25MAR2014:00:00:00,49,Telebanking
1011790,2971,03MAY2014:00:00:00,40,Complaint
1011791,2972,11MAY2014:00:00:00,95,Complaint
1011794,2973,08MAY2014:00:00:00,79,Complaint
1011796,2974,25MAY2014:00:00:00,74,Telebanking
1011796,2975,03JUN2014:00:00:00,36,Telebanking
1011806,2976,03JUL2014:00:00:00,6,Telebanking
1011806,2977,03JUL2014:00:00:00,82,Telebanking
1011810,2978,29JAN2014:00:00:00,100,Complaint
1011810,2979,09MAY2014:00:00:00,67,Complaint
1011820,2980,09APR2014:00:00:00,49,Complaint
1011822,2981,12JUL2014:00:00:00,90,Telebanking
1011823,2982,27JAN2014:00:00:00,18,Complaint
1011825,2983,23FEB2014:00:00:00,14,Telebanking
1011825,2984,10JAN2014:00:00:00,89,Telebanking
1011828,2985,05JAN2014:00:00:00,39,Complaint
1011828,2986,31MAY2014:00:00:00,65,Telebanking
1011834,2987,26MAR2014:00:00:00,85,Telebanking
1011834,2988,12JUN2014:00:00:00,76,Telebanking
1011835,2989,09APR2014:00:00:00,48,Telebanking
1011837,2990,25JUN2014:00:00:00,38,Telebanking
1011838,2991,23FEB2014:00:00:00,62,Telebanking
1011840,2992,15JUN2014:00:00:00,75,Telebanking
1011841,2993,24FEB2014:00:00:00,63,Complaint
1011841,2994,30MAY2014:00:00:00,22,Telebanking
1011846,2995,14JAN2014:00:00:00,93,Telebanking
1011846,2996,12APR2014:00:00:00,18,Telebanking
1011847,2997,12JUL2014:00:00:00,16,Telebanking
1011848,2998,21MAY2014:00:00:00,32,Telebanking
1011852,2999,31MAR2014:00:00:00,31,Telebanking
1011852,3000,04APR2014:00:00:00,12,Telebanking
1011855,3001,28FEB2014:00:00:00,58,Request
1011855,3002,29JUN2014:00:00:00,98,Telebanking
1011859,3003,11JUL2014:00:00:00,62,Telebanking
1011859,3004,29JAN2014:00:00:00,9,Telebanking
1011860,3005,17JUN2014:00:00:00,37,Complaint
1011865,3006,08FEB2014:00:00:00,69,Telebanking
1011865,3007,20JUL2014:00:00:00,12,Telebanking
1011871,3008,21FEB2014:00:00:00,55,Telebanking
1011871,3009,13JAN2014:00:00:00,56,Telebanking
1011873,3010,04MAR2014:00:00:00,45,Complaint
1011873,3011,25MAR2014:00:00:00,31,Telebanking
1011874,3012,27APR2014:00:00:00,68,Request
1011879,3013,10JUN2014:00:00:00,51,Telebanking
1011891,3014,12JAN2014:00:00:00,82,Telebanking
1011894,3015,28MAY2014:00:00:00,44,Complaint
1011898,3016,09JAN2014:00:00:00,4,Telebanking
1011899,3017,03JUN2014:00:00:00,34,Telebanking
1011899,3018,08JUN2014:00:00:00,16,Telebanking
1011901,3019,09APR2014:00:00:00,44,Telebanking
1011901,3020,09JUL2014:00:00:00,51,Telebanking
1011902,3021,24JAN2014:00:00:00,13,Telebanking
1011904,3022,03JAN2014:00:00:00,71,Telebanking
1011906,3023,05MAR2014:00:00:00,59,Telebanking
1011906,3024,08APR2014:00:00:00,77,Telebanking
