CustID,Birthdate,Title,Branch,CustomerSince,Gender,MaritalStatus
1010119,09MAY1970,,Fil4,01OCT1994,Male,Single
1010123,29JAN1974,,Fil2,01JUL1992,Male,Single
1010125,13DEC1937,,Fil2,01FEB1994,Female,Single
1010126,25MAR1963,,Fil2,01JAN1995,Male,Single
1010134,01FEB1965,,Fil2,01JUN1997,Male,Single
1010135,13DEC1949,,Fil2,01MAY1999,Male,Single
1010137,20AUG1963,,Fil1,01JUN1994,Male,Married
1010140,16MAY1960,,Fil1,01SEP1999,Male,Single
1010141,26SEP1954,,Fil2,01NOV2000,Male,Single
1010142,06NOV1948,,Fil3,01MAR1997,Female,Married
1010143,04APR1953,,Fil1,01JUL1995,Male,Married
1010145,02FEB1966,,Fil2,01MAR1991,Male,Married
1010146,27NOV1956,,Fil4,01AUG1996,Male,Married
1010147,15JAN1958,Mag.,Fil2,01JUN2001,Male,Single
1010148,04NOV1963,,Fil2,01JUN2000,Male,Single
1010149,02MAR1963,Ing.,Fil1,01JAN1905,Male,Married
1010153,16JUL1966,,Fil4,01AUG2003,Female,Single
1010159,07MAR1957,,Fil4,01JUL1981,Male,Single
1010160,08JAN1966,,Fil4,01DEC1992,Male,Single
1010161,28MAR1968,,Fil1,01FEB1995,Male,Married
1010164,06NOV1936,,Fil1,01JUL2000,Female,Single
1010167,26AUG1964,,Fil2,01MAR1999,Male,Single
1010168,26JUN1971,,Fil2,01JUL1980,Male,Single
1010169,22AUG1967,,Fil2,01FEB1999,Female,Married
1010172,15NOV1970,Mag.,Fil1,01JUN1999,Male,Married
1010175,26FEB1964,,Fil2,01SEP1996,Female,Divorce
1010177,22APR1953,,Fil4,01JUN1999,Male,Married
1010179,07APR1969,,Fil2,01FEB1989,Male,Single
1010180,28SEP1976,,Fil3,01JUL2003,Male,Single
1010188,20JUN1962,,Fil2,01APR1995,Male,Married
1010190,24JAN1950,,Fil4,01NOV2002,Male,Single
1010194,10MAY1946,,Fil4,01AUG1996,Male,Married
1010195,18MAY1951,,Fil2,01SEP2002,Male,Married
1010197,23OCT1959,,Fil1,01NOV1999,Male,Married
1010199,05AUG1944,,Fil2,01AUG2000,Male,Single
1010200,03JUN1985,,Fil1,01APR2002,Female,Married
1010202,31MAR1968,,Fil2,01JAN2000,Male,Married
1010203,25FEB1961,,Fil2,01NOV1996,Male,Married
1010207,03SEP1967,,Fil2,01JUL1995,Male,Divorce
1010208,16MAY1947,,Fil2,01OCT1999,Male,Married
1010209,06JUL1941,,Fil1,01JUL2003,Male,Single
1010210,23JUN1968,,Fil2,01MAY2003,Male,Single
1010211,11JAN1966,,Fil4,01JUL1999,Male,Married
1010212,31OCT1960,,Fil2,01AUG1988,Male,Married
1010215,17JAN1982,,Fil1,,Male,Single
1010216,19JUN1970,,Fil2,01MAR1999,Female,Married
1010217,15JUN1951,,Fil2,01JUN2000,Male,Single
1010224,04NOV1957,,Fil4,01MAY1994,Male,Married
1010228,21APR1957,,Fil1,01NOV2003,Male,Single
1010230,15MAR1964,,Fil2,01MAY1999,Male,Married
1010235,03DEC1955,Dr.,Fil2,01APR2002,Male,Married
1010236,14JAN1975,,Fil2,01FEB2000,Male,Married
1010237,,,Fil2,01APR1994,Male,Married
1010239,10NOV1952,DI.,Fil1,01JUN1996,Male,Married
1010240,28SEP1962,,Fil2,01SEP1995,Male,Divorce
1010242,18APR1952,Mag.,Fil1,01AUG1993,Male,Single
1010246,20APR1950,,Fil4,01JAN1999,Male,Married
1010247,15FEB1949,,Fil1,01SEP1995,Male,Married
1010248,17APR1971,,Fil1,01AUG1998,Male,Single
1010249,18JAN1951,,Fil1,01JAN2003,Female,Single
1010251,01APR1962,,Fil1,01FEB2000,Male,Married
1010254,20AUG1981,,Fil2,01APR1996,Male,Married
1010255,01OCT1950,,Fil2,01MAR1996,Male,Married
1010258,23MAY1957,,Fil4,01FEB1998,Male,Single
1010259,01MAY1953,,Fil4,01OCT1995,Male,Married
1010261,09JAN1967,Mag.,Fil2,01MAR1991,Male,Single
1010265,14JAN1956,,Fil1,01NOV2002,Male,Single
1010267,01OCT1968,,Fil4,01AUG1999,Male,Single
1010268,10JUN1952,Mag.,Fil4,01JAN2002,Female,Married
1010269,15JUL1962,,Fil4,01JUL1999,Male,Married
1010271,08OCT1962,,Fil2,01JUN1999,Male,Single
1010272,20MAY1957,,Fil2,01SEP1995,Male,Single
1010273,06DEC1948,,Fil2,01MAY1996,Male,Single
1010275,15MAY1955,,Fil1,01JUN1998,Male,Married
1010277,28DEC1969,,Fil1,01DEC1999,Male,Single
1010278,15OCT1967,,Fil4,01MAY2000,Female,Married
1010282,20MAR1950,,Fil2,01FEB2003,Female,Married
1010283,21FEB1961,,Fil3,01FEB2002,Female,Married
1010285,10FEB1955,,Fil1,01FEB1986,Male,Single
1010287,16JAN1965,,Fil2,01JAN2003,Female,Divorce
1010288,20SEP1960,Mag.,Fil4,01APR1991,Female,Married
1010289,14JUL1956,,Fil4,01JUL1997,Female,Single
1010290,06NOV1963,,Fil2,01SEP1994,Male,Single
1010294,23JUL1966,,Fil1,01MAY1996,Female,Single
1010296,15AUG1960,,Fil2,01NOV1995,Female,Married
1010297,27SEP1964,Ing.,Fil4,01NOV1991,Male,Married
1010298,07NOV1948,,Fil4,01DEC2003,Male,Married
1010299,02DEC1928,,Fil1,01NOV1996,Male,Single
1010300,22SEP1961,DI.,Fil1,01NOV2003,Male,Married
1010301,18SEP1953,,Fil3,01MAR1905,Female,Married
1010306,30NOV1966,,Fil3,01OCT2003,Female,Single
1010307,10DEC1964,,Fil2,01NOV1999,Male,Married
1010310,29DEC1956,,Fil2,,Female,Single
1010311,13OCT1968,,Fil2,01NOV2000,Female,Single
1010312,21SEP1971,,Fil4,01FEB1999,Male,Married
1010314,26FEB1962,,Fil2,01SEP1988,Female,Married
1010315,05JUN1965,,Fil1,01AUG1999,Female,Single
1010317,12MAR1952,DI.,Fil3,01MAY1999,Female,Married
1010318,05AUG1953,,Fil3,01MAY2002,Male,Married
1010319,22DEC1961,DI.,Fil1,01JUN2000,Male,Married
1010325,26AUG1946,,Fil4,01SEP2001,Male,Married
1010328,05JAN1936,,Fil2,01APR1999,Male,Single
1010329,14APR1950,,Fil1,01MAR1995,Female,Single
1010330,15JAN1956,,Fil3,01MAY1996,Female,Single
1010331,21JUL1952,,Fil4,01NOV2002,Male,Divorce
1010334,31JAN1969,,Fil1,01OCT2002,Male,Single
1010335,23JUN1960,Mag.,Fil1,01AUG1988,Male,Married
1010337,13FEB1958,Mag.,Fil1,01MAR2002,Female,Married
1010339,09NOV1956,,Fil2,01DEC1999,Male,Married
1010340,12NOV1957,,Fil2,01APR1997,Female,Divorce
1010345,15NOV1949,,Fil1,01MAR1993,Male,Single
1010346,25FEB1958,,Fil1,01JAN2001,Female,Single
1010347,12AUG1967,,Fil2,01JAN2003,Female,Married
1010348,03SEP1962,,Fil2,01JUN1996,Female,Divorce
1010350,08JAN1948,,Fil1,01JUN1993,Male,Single
1010351,29MAR1953,,Fil4,01MAY1999,Male,Married
1010353,02JUN1956,,Fil3,01MAR2002,Male,Married
1010355,04MAR1959,,Fil1,01SEP1996,Male,Married
1010358,11NOV1959,,Fil2,01OCT1996,Male,Married
1010361,25DEC1962,,Fil2,01AUG2000,Male,Single
1010362,05MAY1969,,Fil2,01JAN1991,Male,Single
1010363,24SEP1954,,Fil3,01OCT2000,Male,Married
1010364,11NOV1962,,Fil2,01NOV1996,Male,Single
1010365,01JUL1981,,Fil2,01MAY1995,Male,Single
1010368,29APR1958,,Fil1,01FEB1999,Male,Married
1010369,02OCT1966,,Fil4,01SEP1995,Female,Married
1010371,19MAR1964,,Fil1,01JUL1997,Male,Single
1010372,02JUN1960,,Fil1,01NOV2000,Male,Married
1010376,04MAR1982,,Fil4,01DEC2000,Male,Married
1010377,12JUL1963,,Fil2,01MAY1999,Female,Married
1010379,21JUL1964,DI.,Fil1,01AUG1996,Female,Married
1010381,18OCT1943,,Fil1,01MAR1999,Male,Married
1010384,24FEB1975,,Fil2,01NOV1999,Male,Single
1010388,,,Fil1,01AUG1995,Male,Divorce
1010389,05AUG1960,,Fil1,01AUG2002,Female,Single
1010390,07FEB1968,,Fil2,01FEB1996,Male,Married
1010391,21MAY1957,,Fil2,01MAR1998,Male,Married
1010396,25SEP1961,,Fil1,01SEP2003,Male,Single
1010397,07JUL1928,Mag.,Fil2,01MAY1996,Female,Married
1010399,12MAR1971,,Fil1,01JUL2003,Male,Single
1010400,07FEB1951,,Fil1,01AUG1999,Female,Single
1010403,12APR1970,Mag.,Fil2,01MAR2002,Male,Married
1010405,,,Fil2,01JUL2002,Male,Married
1010408,05JAN1951,,Fil2,01JAN1999,Male,Single
1010409,07MAY1962,,Fil2,01NOV1999,Male,Married
1010410,25MAY1954,,Fil4,01JUL2000,Male,Married
1010412,22MAY1969,,Fil1,01MAR1996,Male,Married
1010413,24JUN1965,,Fil4,01NOV1996,Male,Single
1010414,11OCT1967,,Fil2,01NOV2000,Female,Divorce
1010415,08APR1963,,Fil3,01APR1997,Male,Single
1010416,15JUL1962,,Fil1,01SEP1999,Male,Married
1010417,05MAY1956,Mag.,Fil2,01DEC2003,Male,Married
1010418,07DEC1962,,Fil2,01MAR1995,Male,Single
1010420,01JAN1975,,Fil1,01SEP1995,Male,Married
1010423,17MAR1966,,Fil1,01JUN2000,Female,Married
1010427,28APR1960,,Fil4,01OCT1999,Female,Married
1010428,27NOV1982,,Fil2,01MAR1996,Male,Married
1010429,13APR1956,,Fil4,01DEC2003,Male,Married
1010432,10SEP1939,,Fil4,01JAN2003,Male,Single
1010433,06APR1932,,Fil2,01DEC1998,Male,Single
1010434,29OCT1960,,Fil4,01SEP1996,Male,Married
1010436,,Mag.,Fil4,01SEP2002,Male,Single
1010439,24JUL1960,,Fil2,01DEC1997,Male,Single
1010441,,,Fil2,01SEP1999,Male,Single
1010443,11JAN1964,DI.,Fil1,01JUL1999,Male,Single
1010445,21OCT1952,Ing.,Fil1,01APR1996,Male,Married
1010446,08JAN1945,Ing.,Fil2,01AUG1997,Female,Single
1010447,09OCT1969,,Fil2,01JUN1995,Male,Single
1010450,03APR1956,Ing.,Fil2,01FEB1990,Female,Married
1010451,04MAY1961,,Fil4,01DEC1995,Male,Single
1010454,25APR1962,,Fil2,01MAY2001,Male,Married
1010455,28APR1956,Ing.,Fil4,01MAY1986,Male,Single
1010457,21SEP1958,,Fil2,01FEB1998,Female,Married
1010461,26JUL1939,,Fil2,01APR1992,Female,Single
1010462,22AUG1939,,Fil1,01JAN1993,Male,Single
1010464,01JAN1952,,Fil2,01MAY1988,Female,Single
1010468,20FEB1971,,Fil1,01NOV2000,Male,Married
1010470,25FEB1959,,Fil1,01JUL2002,Male,Single
1010471,12SEP1963,,Fil1,01NOV1995,Male,Married
1010472,09MAR1966,,Fil4,01JUL1996,Male,Married
1010473,02MAR1962,,Fil2,01JAN1991,Male,Married
1010474,04MAY1964,Ing.,Fil2,01MAR1996,Male,Married
1010476,02JAN1953,DI.,Fil4,01MAY1997,Male,Married
1010480,22DEC1958,,Fil1,01JUL1999,Male,Single
1010481,21JAN1969,,Fil2,01FEB1999,Male,Married
1010482,30APR1970,DI.,Fil4,01AUG1998,Female,Single
1010484,11APR1968,,Fil4,01SEP1999,Male,Married
1010485,23OCT1961,,Fil4,01NOV1999,Male,Married
1010486,05AUG1958,,Fil2,01SEP1999,Male,Married
1010487,06JAN1947,,Fil1,01MAY2003,Male,Married
1010489,26FEB1983,,Fil2,01SEP1974,Female,Married
1010493,05NOV1951,Ing.,Fil4,01OCT1999,Female,Married
1010497,27NOV1963,,Fil4,01OCT1999,Male,Single
1010498,03AUG1952,,Fil4,01MAY1996,Male,Married
1010499,,,Fil3,01APR1996,Male,Married
1010502,17OCT1950,,Fil3,01AUG1996,Male,Single
1010503,08MAR1960,,Fil2,,Male,Married
1010506,21SEP1982,,Fil2,01AUG1997,Male,Married
1010508,08JUN1955,DI.,Fil4,01MAR2003,Female,Single
1010509,12MAY1945,,Fil1,01JAN1993,Male,Single
1010513,11JUN1955,,Fil2,01SEP1992,Male,Married
1010514,21MAY1949,,Fil2,01JAN1996,Male,Married
1010516,09JUL1952,,Fil4,01SEP1990,Female,Married
1010517,10FEB1972,Mag.,Fil2,01JAN2003,Male,Single
1010521,14SEP1938,,Fil2,01SEP2002,Male,Married
1010522,27DEC1965,Mag.,Fil2,01MAR2002,Female,Single
1010523,16JAN1969,Mag.,Fil4,01DEC1995,Male,Single
1010524,08MAR1967,Mag.,Fil1,01MAR2002,Female,Married
1010525,28JAN1958,,Fil1,01SEP2001,Male,Divorce
1010529,21DEC1961,Dr.,Fil1,01SEP1995,Female,Single
1010531,21AUG1956,Mag.,Fil2,,Male,Married
1010532,31OCT1960,Mag.,Fil4,01SEP1999,Male,Single
1010536,17FEB1950,,Fil1,01APR1987,Female,Married
1010538,26DEC1948,,Fil1,01OCT1999,Male,Married
1010539,09SEP1945,,Fil4,01OCT1996,Male,Single
1010541,13SEP1964,Ing.,Fil3,01FEB1995,Male,Single
1010543,08APR1958,,Fil2,01AUG1977,Male,Married
1010544,13AUG1957,Ing.,Fil2,01MAY2000,Male,Single
1010547,12APR1969,,Fil1,01AUG2002,Male,Single
1010548,31DEC1967,,Fil2,01NOV1996,Male,Single
1010549,11OCT1950,,Fil2,01AUG2003,Male,Single
1010551,24FEB1965,,Fil1,01MAY1983,Female,Single
1010552,21FEB1957,,Fil2,01MAY1993,Male,Single
1010554,21OCT1932,,Fil1,01NOV1996,Male,Single
1010556,03SEP1969,,Fil2,01NOV1991,Male,Married
1010557,27DEC1946,,Fil2,01JAN1977,Male,Single
1010558,22APR1984,,Fil1,01APR1997,Female,Married
1010562,15SEP1954,Dr.,Fil2,01MAY1996,Female,Married
1010564,17NOV1958,,Fil2,01JUN2003,Male,Married
1010566,19MAY1959,,Fil2,01MAR1995,Female,Single
1010567,10DEC1966,,Fil2,01FEB2003,Male,Married
1010568,29APR1958,,Fil2,01NOV1993,Female,Single
1010570,02APR1958,,Fil4,01JAN1989,Female,Single
1010572,04MAR1946,,Fil1,01SEP2000,Female,Single
1010574,04JUN1952,,Fil1,01JUN2003,Male,Single
1010577,08JUL1960,DI.,Fil3,01FEB1999,Male,Married
1010580,24MAY1965,,Fil1,01OCT2000,Male,Married
1010584,25AUG1951,,Fil2,01FEB2003,Female,Married
1010585,01FEB1956,,Fil3,01SEP1996,Female,Single
1010586,07AUG1964,,Fil2,01NOV1997,Female,Single
1010587,06JAN1946,,Fil1,01JAN2003,Male,Divorce
1010589,02JAN1983,,Fil4,01NOV1999,Male,Married
1010591,17MAY1949,,Fil4,01JUN1996,Male,Married
1010592,26OCT1970,,Fil2,01JUN2001,Male,Married
1010594,08DEC1965,,Fil2,01DEC1997,Female,Single
1010596,26JUN1961,,Fil2,01AUG1996,Male,Single
1010597,18NOV1953,,Fil1,01APR2000,Female,Married
1010598,,,Fil1,01AUG1997,Female,Single
1010599,24MAY1965,,Fil4,01NOV2000,Male,Divorce
1010602,19MAR1959,,Fil4,01OCT2000,Male,Single
1010603,16SEP1953,,Fil2,01FEB1979,Male,Single
1010604,07OCT1954,,Fil1,01MAY1999,Female,Single
1010606,12JUL1980,,Fil2,01MAR1985,Female,Married
1010608,10NOV1973,DI.,Fil2,01JUL1996,Male,Married
1010615,27JAN1956,,Fil4,01FEB1999,Male,Married
1010616,08SEP1946,,Fil1,01JUN2002,Female,Married
1010617,11AUG1970,,Fil2,01JUL2003,Female,Married
1010618,22JUL1949,,Fil1,01JAN1997,Male,Married
1010619,18NOV1955,DI.,Fil4,01SEP1999,Female,Married
1010622,31MAY1963,,Fil2,01JAN1999,Female,Married
1010623,11MAR1946,Mag.,Fil2,01JUN2001,Male,Married
1010626,11MAY1970,,Fil2,01FEB1993,Female,Married
1010627,19MAR1964,,Fil1,01JAN1999,Male,Married
1010629,25OCT1964,,Fil2,01NOV2002,Female,Divorce
1010630,31MAY1970,,Fil4,01OCT1996,Female,Single
1010631,21AUG1969,,Fil1,01MAY1999,Male,Divorce
1010635,18JUN1953,,Fil4,01AUG1996,Male,Married
1010637,,,Fil3,01JAN1999,Female,Single
1010638,09DEC1957,Ing.,Fil2,01DEC1995,Male,Single
1010639,14DEC1971,,Fil3,01DEC1999,Female,Married
1010643,04JAN1979,,Fil3,01AUG2000,Female,Single
1010644,16AUG1967,,Fil2,01MAR1995,Male,Single
1010650,12NOV1958,,Fil1,01MAR1995,Male,Single
1010651,13NOV1965,,Fil4,01JAN2003,Male,Married
1010654,13JUL1961,,Fil3,01FEB1996,Male,Married
1010655,09JUL1951,,Fil2,01JUN1993,Female,Single
1010657,25JUN1960,,Fil1,01FEB1999,Male,Divorce
1010659,19SEP1953,,Fil1,01FEB1996,Female,Single
1010661,15APR1979,,Fil2,01JUN2002,Male,Single
1010662,14FEB1963,Mag.,Fil4,01JUL1996,Male,Single
1010663,,,Fil2,01AUG1999,Male,Married
1010665,14NOV1953,,Fil2,01APR2000,Male,Single
1010667,21JAN1958,Mag.,Fil4,01OCT1996,Male,Single
1010668,30MAR1960,,Fil1,01SEP1993,Female,Married
1010669,23JAN1948,,Fil2,01NOV1998,Female,Single
1010670,14JAN1969,,Fil4,01DEC2003,Female,Married
1010671,16MAY1953,,Fil2,01AUG2003,Female,Married
1010672,22AUG1954,,Fil1,01APR2001,Male,Single
1010673,19AUG1948,,Fil3,01AUG1996,Male,Single
1010674,29OCT1943,DI.,Fil4,01MAY2003,Male,Married
1010677,21JUL1958,,Fil4,01JUN2003,Male,Single
1010678,22SEP1952,,Fil2,01FEB2003,Male,Married
1010679,03JUN1957,,Fil1,01FEB1994,Female,Married
1010680,13SEP1961,,Fil4,01AUG1999,Male,Married
1010681,28FEB1948,,Fil4,01AUG1996,Male,Married
1010683,17JUN1967,DI.,Fil2,01DEC1999,Male,Single
1010685,24MAR1941,,Fil2,01APR2001,Male,Married
1010686,03FEB1959,Ing.,Fil1,01MAR1980,Male,Married
1010687,,,Fil2,01AUG1996,Male,Married
1010691,02DEC1954,,Fil2,01FEB1999,Female,Married
1010697,23MAY1957,Ing.,Fil4,01MAR1995,Male,Married
1010698,10JUL1930,,Fil4,01APR1998,Male,Married
1010700,06MAR1955,,Fil2,01FEB1999,Male,Married
1010701,12NOV1960,Mag.,Fil1,01JUN1999,Male,Married
1010702,05MAR1957,,Fil1,01AUG1993,Female,Divorce
1010703,05JAN1943,,Fil2,01APR1999,Male,Married
1010706,13DEC1950,,Fil2,01OCT2001,Female,Single
1010708,06JUN1972,,Fil1,01JUN2002,Male,Single
1010710,24DEC1956,,Fil1,01APR1998,Male,Married
1010711,16SEP1962,,Fil1,01SEP1996,Male,Married
1010712,08FEB1958,,Fil4,01MAR2001,Male,Single
1010714,10JUN1966,,Fil2,01MAY2000,Male,Single
1010718,15JUN1965,,Fil2,01NOV1996,Male,Married
1010719,05MAR1940,,Fil1,01JUL1999,Male,Married
1010721,10JUL1939,Ing.,Fil1,01JUN1991,Male,Married
1010723,30SEP1966,,Fil2,01DEC2001,Female,Single
1010724,27NOV1962,,Fil1,01OCT1997,Female,Divorce
1010731,24MAY1974,Ing.,Fil2,01DEC1999,Female,Single
1010732,05JAN1962,DI.,Fil2,01FEB1997,Male,Single
1010734,19SEP1965,,Fil2,01DEC1997,Male,Single
1010735,27FEB1984,,Fil2,01JUN1999,Female,Single
1010736,01JUN1953,,Fil2,01SEP2003,Male,Single
1010738,11APR1962,,Fil2,01FEB1996,Male,Single
1010739,28APR1953,,Fil2,01MAY2000,Male,Married
1010744,10SEP1972,,Fil1,01APR1998,Male,Divorce
1010747,,,Fil2,01JUL1998,Female,Single
1010749,01JAN1962,,Fil2,01NOV1996,Male,Married
1010750,29NOV1963,,Fil2,01AUG1997,Male,Single
1010751,15OCT1961,,Fil4,01JUN1996,Male,Married
1010756,20MAR1957,,Fil2,01APR1994,Male,Single
1010757,25JAN1969,,Fil2,01JUN2003,Male,Married
1010762,09DEC1962,,Fil1,01MAR2002,Male,Single
1010763,29DEC1970,,Fil1,01JAN1993,Male,Married
1010764,28JAN1952,,Fil2,01NOV1997,Male,Single
1010765,06JAN1946,,Fil4,01MAY1999,Female,Married
1010768,,,Fil2,01NOV2002,Male,Married
1010771,25FEB1950,,Fil3,,Female,Married
1010773,17DEC1968,Ing.,Fil1,01JAN1994,Male,Married
1010776,25FEB1948,,Fil2,01NOV1999,Male,Single
1010777,10AUG1952,,Fil2,01JUN1995,Male,Single
1010779,01JAN1958,Ing.,Fil4,01FEB1996,Female,Married
1010781,08AUG1969,,Fil1,01AUG1999,Male,Married
1010789,18OCT1971,,Fil1,01MAY1998,Female,Married
1010790,28JUL1963,Dr.,Fil1,01SEP1995,Male,Married
1010792,06MAR1937,,Fil1,01MAY1999,Male,Divorce
1010794,09SEP1964,,Fil4,01MAY1997,Male,Married
1010800,04MAY1976,,Fil1,01JUN2002,Male,Married
1010802,12NOV1969,,Fil1,01DEC1999,Male,Married
1010803,08OCT1942,,Fil2,01JAN1995,Male,Single
1010804,02OCT1968,,Fil2,01FEB1996,Male,Married
1010806,16MAR1970,,Fil1,01DEC1999,Male,Divorce
1010807,16JAN1951,,Fil4,01FEB1996,Female,Married
1010809,08MAY1960,,Fil2,01FEB1992,Female,Married
1010811,11JUL1948,,Fil3,01JUN1992,Male,Married
1010813,,,Fil4,01JAN2002,Male,Married
1010814,18APR1948,,Fil3,01FEB1999,Female,Married
1010815,16JUL1948,,Fil4,01JAN1995,Female,Married
1010816,17FEB1947,,Fil1,01SEP1984,Female,Single
1010817,07JUL1956,,Fil2,01JUL2000,Female,Divorce
1010819,25DEC1963,,Fil2,01SEP2000,Male,Single
1010821,01JUL1965,DI.,Fil4,01AUG2003,Female,Single
1010822,29JAN1967,,Fil4,01JUN1999,Male,Married
1010824,30OCT1938,,Fil2,01JAN1999,Male,Married
1010826,03NOV1961,,Fil2,01NOV1999,Female,Married
1010827,31JUL1955,Ing.,Fil2,01FEB2000,Male,Married
1010829,30MAR1947,,Fil1,01JAN1996,Male,Divorce
1010832,26JUN1958,,Fil4,01JUN2000,Male,Married
1010833,17MAY1962,Mag.,Fil4,01JAN1997,Male,Married
1010837,08DEC1965,,Fil2,01SEP1993,Male,Single
1010838,22AUG1959,,Fil4,01DEC1999,Male,Married
1010839,05FEB1962,,Fil2,01JUN2003,Female,Married
1010845,25FEB1953,,Fil2,01OCT2001,Male,Married
1010846,18FEB1934,,Fil2,01APR1998,Female,Married
1010847,16APR1951,,Fil2,01AUG2002,Male,Divorce
1010850,03JAN1946,,Fil1,01SEP2003,Male,Married
1010851,25FEB1954,,Fil1,01DEC1998,Female,Single
1010852,03JUL1954,,Fil2,01FEB1997,Male,Single
1010854,10MAR1971,,Fil4,01MAY2002,Male,Single
1010864,30APR1951,,Fil4,01FEB2000,Male,Single
1010865,01OCT1952,,Fil4,,Female,Divorce
1010868,11MAY1970,,Fil3,01JAN2000,Female,Married
1010869,05DEC1968,,Fil2,01JUL1999,Male,Married
1010870,18DEC1985,,Fil2,01NOV1997,Male,Married
1010872,11JAN1982,,Fil4,01JUN1992,Male,Married
1010873,17SEP1972,,Fil2,01OCT1985,Male,Divorce
1010874,06JUN1971,Mag.,Fil4,01FEB1995,Male,Married
1010876,10APR1974,,Fil2,01FEB1994,Male,Married
1010877,13JUL1958,,Fil4,01NOV1996,Female,Single
1010878,02SEP1961,,Fil4,01JAN1996,Male,Married
1010882,19MAY1966,,Fil4,01APR2000,Female,Married
1010883,07FEB1962,,Fil2,01NOV1999,Male,Married
1010885,09APR1955,,Fil1,01JUL1997,Male,Married
1010888,02JUL1951,,Fil1,01FEB2003,Male,Single
1010891,12JUN1952,,Fil2,01JUL1998,Male,Married
1010892,15MAY1957,Ing.,Fil2,01JAN1999,Male,Married
1010893,05NOV1958,,Fil1,01FEB2001,Male,Married
1010894,09AUG1962,,Fil4,01SEP1999,Male,Single
1010895,11AUG1963,,Fil2,01AUG2000,Female,Single
1010899,20FEB1956,,Fil2,01AUG1995,Male,Single
1010900,22JAN1959,Ing.,Fil1,01JUL2000,Male,Married
1010901,30AUG1939,,Fil4,01FEB1999,Female,Married
1010906,06JAN1961,,Fil4,01FEB1992,Male,Single
1010907,04MAR1955,Mag.,Fil2,01APR2003,Male,Single
1010908,12DEC1982,,Fil4,01APR1999,Female,Single
1010909,02OCT1968,,Fil1,01JUN1992,Female,Married
1010910,27JUN1948,,Fil2,01MAY1996,Female,Married
1010911,28AUG1962,,Fil4,01JUN1996,Male,Single
1010913,25JAN1947,,Fil4,01APR1992,Female,Married
1010914,12AUG1963,Ing.,Fil2,01DEC1999,Male,Married
1010915,24JUL1957,,Fil2,01APR2000,Female,Married
1010916,20MAY1959,,Fil4,01MAR2000,Female,Divorce
1010919,04DEC1961,,Fil1,01JAN1996,Female,Single
1010920,22FEB1955,,Fil2,01AUG1985,Male,Single
1010921,10APR1958,,Fil4,01DEC1996,Female,Single
1010922,03JUL1948,,Fil4,01MAY2003,Female,Married
1010926,24AUG1959,,Fil1,01JUN2002,Male,Single
1010929,01APR1955,,Fil4,01NOV1996,Male,Single
1010930,21DEC1982,,Fil2,01APR1999,Female,Divorce
1010931,15OCT1953,,Fil1,01AUG1997,Male,Single
1010932,13OCT1952,,Fil1,01OCT1998,Male,Married
1010933,03AUG1959,,Fil1,01APR1996,Male,Divorce
1010935,30AUG1962,,Fil2,01SEP1999,Female,Married
1010936,,,Fil2,01FEB1996,Female,Single
1010937,01MAY1947,,Fil2,01JUL2002,Male,Married
1010939,01NOV1946,,Fil1,01APR1995,Male,Married
1010949,24DEC1961,,Fil4,01FEB1997,Male,Single
1010950,23APR1951,,Fil4,01SEP1996,Female,Divorce
1010953,15MAY1965,,Fil2,01NOV1998,Male,Single
1010955,,,Fil3,01SEP1993,Male,Single
1010956,19MAY1969,Ing.,Fil2,01MAY1999,Male,Single
1010958,16OCT1967,,Fil2,01SEP1981,Male,Married
1010961,31MAR1965,,Fil4,01FEB1985,Female,Married
1010963,03OCT1970,DI.,Fil2,01APR2003,Male,Divorce
1010966,29APR1955,,Fil4,01APR1995,Male,Single
1010969,20AUG1944,,Fil1,01FEB1998,Male,Married
1010972,14JUN1958,,Fil1,01JUN1996,Female,Married
1010973,19JAN1955,,Fil1,01MAY2000,Male,Single
1010974,17SEP1961,,Fil2,01JUL1993,Male,Divorce
1010975,15JUL1948,,Fil4,01JUN2003,Female,Married
1010976,16SEP1947,,Fil1,01APR1999,Male,Single
1010977,28OCT1948,,Fil1,01MAR1997,Male,Married
1010978,05MAR1950,,Fil1,01OCT1995,Female,Married
1010981,03APR1967,,Fil3,01JUL1996,Male,Single
1010988,13DEC1957,DI.,Fil1,01NOV1999,Male,Single
1010989,,,Fil4,01AUG1997,Female,Married
1010990,18MAR1955,,Fil1,01DEC1999,Male,Married
1010991,26NOV1959,,Fil1,01JAN2000,Male,Single
1010995,13MAY1951,,Fil1,01JUN1999,Male,Married
1010996,11JUN1929,Ing.,Fil1,01MAR1999,Male,Married
1011004,27OCT1954,,Fil2,01FEB2003,Female,Single
1011005,12FEB1949,,Fil4,01MAR1998,Male,Single
1011006,04OCT1948,,Fil2,01MAY1996,Female,Married
1011008,23DEC1956,,Fil2,01APR2002,Female,Single
1011010,23JUL1947,,Fil3,01NOV1905,Male,Married
1011011,10AUG1961,,Fil4,01APR1996,Female,Single
1011012,26OCT1955,,Fil1,01JUL1999,Male,Single
1011013,29JAN1961,,Fil1,01APR1996,Male,Single
1011014,30MAR1965,Dr.,Fil2,01JAN1993,Male,Single
1011015,22DEC1966,,Fil2,01JAN2000,Male,Married
1011017,,,Fil2,01MAR1995,Male,Single
1011020,26NOV1928,Ing.,Fil4,01JUN2000,Male,Married
