LeasingID,CustID,StartDate,EndDate,Value,AnnualRate
7835,1011057,06JUN2008:00:00:00,10SEP2025:00:00:00,565864,90.613952529
13590,1019880,06JUN2008:00:00:00,04SEP2015:00:00:00,769056,150.73231996
14991,1022120,06JUN2008:00:00:00,29AUG2025:00:00:00,405556,139.64301629
16162,1023972,06JUN2008:00:00:00,28JUL2017:00:00:00,731088,161.82162363
18732,1028133,06JUN2008:00:00:00,06MAR2009:00:00:00,817940,185.38639393
26227,1039790,06JUN2008:00:00:00,24AUG2012:00:00:00,379292,135.48452742
1131,1000204,07JUN2008:00:00:00,06JAN2017:00:00:00,221333,170.13860139
2092,1001754,07JUN2008:00:00:00,06JAN2017:00:00:00,641076,62.197611874
4447,1005565,07JUN2008:00:00:00,01AUG2024:00:00:00,291124,139.64301629
6195,1008525,07JUN2008:00:00:00,08OCT2013:00:00:00,553787,98.237848802
8413,1011934,07JUN2008:00:00:00,05MAY2018:00:00:00,905824,153.50464588
12141,1017560,07JUN2008:00:00:00,15FEB2016:00:00:00,687439,88.53470809
14379,1021122,07JUN2008:00:00:00,22MAY2020:00:00:00,550118,153.50464588
16336,1024284,07JUN2008:00:00:00,22AUG2010:00:00:00,291083,129.93987558
23845,1036192,07JUN2008:00:00:00,21AUG2010:00:00:00,133365,204.79267536
24289,1036884,07JUN2008:00:00:00,16JUL2021:00:00:00,275144,82.296974776
24933,1037885,07JUN2008:00:00:00,23SEP2011:00:00:00,665576,153.50464588
25470,1038688,07JUN2008:00:00:00,06DEC2011:00:00:00,171216,226.9712827
26022,1039497,07JUN2008:00:00:00,06JAN2015:00:00:00,783709,218.65430494
1692,1001118,08JUN2008:00:00:00,14NOV2023:00:00:00,847563,138.25685334
2965,1003157,08JUN2008:00:00:00,09MAY2023:00:00:00,699311,132.7122015
3100,1003370,08JUN2008:00:00:00,01DEC2016:00:00:00,129554,103.60277937
5542,1007521,08JUN2008:00:00:00,27FEB2017:00:00:00,347505,196.4756976
5627,1007659,08JUN2008:00:00:00,07JUN2015:00:00:00,2352,218.65430494
6651,1009224,08JUN2008:00:00:00,20SEP2013:00:00:00,877125,80.038009067
9925,1014217,08JUN2008:00:00:00,23DEC2018:00:00:00,515085,215.88197903
19126,1028797,08JUN2008:00:00:00,27JUL2011:00:00:00,761993,43.313291861
21792,1032973,08JUN2008:00:00:00,23SEP2011:00:00:00,996168,146.57383109
23347,1035415,08JUN2008:00:00:00,02OCT2022:00:00:00,838523,98.237848802
25878,1039293,08JUN2008:00:00:00,15APR2018:00:00:00,536869,118.3372117
2604,1002576,09JUN2008:00:00:00,13JAN2017:00:00:00,264428,203.4065124
5766,1007912,09JUN2008:00:00:00,04AUG2008:00:00:00,643613,228.35744566
9124,1013020,09JUN2008:00:00:00,12JUL2015:00:00:00,634060,71.900752585
9890,1014167,09JUN2008:00:00:00,01MAR2012:00:00:00,408399,105.86174508
10002,1014316,09JUN2008:00:00:00,24APR2015:00:00:00,449494,196.4756976
11606,1016731,09JUN2008:00:00:00,15DEC2025:00:00:00,239760,87.841626611
13650,1019970,09JUN2008:00:00:00,14APR2021:00:00:00,171010,186.77255689
17557,1026225,09JUN2008:00:00:00,11JAN2018:00:00:00,961462,190.93104577
21609,1032702,09JUN2008:00:00:00,24JUN2010:00:00:00,685997,68.435345188
23145,1035115,09JUN2008:00:00:00,21AUG2010:00:00:00,-6515,157.66313476
24647,1037474,09JUN2008:00:00:00,23JAN2020:00:00:00,627341,143.80150517
1432,1000726,10JUN2008:00:00:00,03FEB2021:00:00:00,904428,202.02034944
1961,1001537,10JUN2008:00:00:00,20DEC2024:00:00:00,948635,94.079359926
3955,1004775,10JUN2008:00:00:00,13JUL2016:00:00:00,187519,172.9109273
6013,1008282,10JUN2008:00:00:00,25AUG2010:00:00:00,74827,152.11848292
9381,1013394,10JUN2008:00:00:00,18APR2012:00:00:00,80251,199.24802352
9770,1013970,10JUN2008:00:00:00,08MAY2016:00:00:00,855475,78.1384859
11951,1017242,10JUN2008:00:00:00,11NOV2013:00:00:00,467844,63.583774833
12061,1017413,10JUN2008:00:00:00,10DEC2011:00:00:00,971207,190.93104577
18178,1027227,10JUN2008:00:00:00,30JUN2015:00:00:00,925511,163.20778659
22281,1033757,10JUN2008:00:00:00,31JAN2022:00:00:00,992563,184.00023097
24112,1036615,10JUN2008:00:00:00,13AUG2009:00:00:00,64931,114.87180431
24208,1036746,10JUN2008:00:00:00,15MAR2019:00:00:00,283670,129.93987558
24673,1037518,10JUN2008:00:00:00,03DEC2023:00:00:00,306577,111.91975712
25162,1038253,10JUN2008:00:00:00,10FEB2011:00:00:00,934071,190.93104577
1870,1001384,11JUN2008:00:00:00,04OCT2016:00:00:00,716163,117.64413022
2785,1002868,11JUN2008:00:00:00,29NOV2020:00:00:00,27586,188.15871985
3265,1003625,11JUN2008:00:00:00,08APR2024:00:00:00,84926,196.4756976
10361,1014891,11JUN2008:00:00:00,28MAY2025:00:00:00,277652,220.0404679
10538,1015178,11JUN2008:00:00:00,20JUL2025:00:00:00,544014,50.244106655
12565,1018194,11JUN2008:00:00:00,02APR2026:00:00:00,953098,105.1686636
12986,1018902,11JUN2008:00:00:00,22JUN2008:00:00:00,861214,192.31720873
13931,1020433,11JUN2008:00:00:00,20FEB2015:00:00:00,742463,190.93104577
22896,1034736,11JUN2008:00:00:00,11FEB2013:00:00:00,750142,220.0404679
23197,1035195,11JUN2008:00:00:00,17DEC2021:00:00:00,292688,192.31720873
25585,1038873,11JUN2008:00:00:00,08DEC2023:00:00:00,928838,66.35610075
26012,1039483,11JUN2008:00:00:00,01MAR2018:00:00:00,58301,134.09836446
5285,1007062,12JUN2008:00:00:00,23AUG2022:00:00:00,477668,120.23673487
6564,1009076,12JUN2008:00:00:00,02MAY2019:00:00:00,119185,224.19895678
9335,1013323,12JUN2008:00:00:00,11SEP2018:00:00:00,834660,109.32715247
9794,1014006,12JUN2008:00:00:00,22AUG2018:00:00:00,538317,124.39522375
11655,1016807,12JUN2008:00:00:00,06AUG2018:00:00:00,711176,123.00906079
12270,1017767,12JUN2008:00:00:00,28AUG2016:00:00:00,921300,96.671964572
12988,1018905,12JUN2008:00:00:00,02JAN2017:00:00:00,316748,218.65430494
15004,1022147,12JUN2008:00:00:00,21DEC2016:00:00:00,695868,147.95999405
16307,1024228,12JUN2008:00:00:00,04JUN2021:00:00:00,192183,128.55371262
16519,1024578,12JUN2008:00:00:00,05MAY2017:00:00:00,761410,157.66313476
16748,1024919,12JUN2008:00:00:00,08DEC2023:00:00:00,924482,146.57383109
19181,1028882,12JUN2008:00:00:00,24FEB2020:00:00:00,555464,70.334868356
21085,1031897,12JUN2008:00:00:00,18APR2019:00:00:00,852076,161.82162363
21407,1032393,12JUN2008:00:00:00,26APR2021:00:00:00,422469,51.108308204
23679,1035919,12JUN2008:00:00:00,25SEP2021:00:00:00,53730,114.17872283
24616,1037418,12JUN2008:00:00:00,28NOV2023:00:00:00,127062,220.0404679
24691,1037554,12JUN2008:00:00:00,27OCT2011:00:00:00,208722,146.57383109
24867,1037793,12JUN2008:00:00:00,05APR2025:00:00:00,502863,111.40639691
25920,1039344,12JUN2008:00:00:00,08FEB2017:00:00:00,697812,214.49581607
1977,1001555,13JUN2008:00:00:00,12JUL2020:00:00:00,284397,207.56500127
2420,1002291,13JUN2008:00:00:00,22JUL2024:00:00:00,748228,73.286915544
2748,1002795,13JUN2008:00:00:00,06APR2022:00:00:00,792634,160.43546068
8668,1012319,13JUN2008:00:00:00,03MAY2015:00:00:00,390472,96.671964572
17922,1026811,13JUN2008:00:00:00,23SEP2019:00:00:00,829596,181.22790506
20561,1031098,13JUN2008:00:00:00,08SEP2024:00:00:00,675769,200.63418648
20762,1031390,13JUN2008:00:00:00,28DEC2013:00:00:00,747781,244.99140116
1759,1001211,14JUN2008:00:00:00,17JAN2018:00:00:00,884289,160.43546068
1812,1001295,14JUN2008:00:00:00,12MAR2015:00:00:00,67044,165.98011251
5152,1006810,14JUN2008:00:00:00,04OCT2016:00:00:00,126414,152.11848292
6191,1008516,14JUN2008:00:00:00,11OCT2016:00:00:00,916195,147.95999405
11646,1016791,14JUN2008:00:00:00,31MAR2023:00:00:00,623689,95.465522884
21634,1032731,14JUN2008:00:00:00,09JAN2025:00:00:00,44077,224.19895678
23247,1035263,14JUN2008:00:00:00,16AUG2013:00:00:00,103172,138.25685334
1306,1000496,15JUN2008:00:00:00,07FEB2013:00:00:00,100155,175.68325322
2237,1002006,15JUN2008:00:00:00,04APR2020:00:00:00,841139,98.237848802
5346,1007178,15JUN2008:00:00:00,18AUG2022:00:00:00,742877,147.95999405
5966,1008225,15JUN2008:00:00:00,16FEB2017:00:00:00,516124,71.900752585
6504,1008994,15JUN2008:00:00:00,07FEB2012:00:00:00,736900,128.04035242
8335,1011828,15JUN2008:00:00:00,28NOV2021:00:00:00,664478,98.237848802
9530,1013602,15JUN2008:00:00:00,12AUG2015:00:00:00,585176,177.06941618
10625,1015293,15JUN2008:00:00:00,30APR2010:00:00:00,506928,94.079359926
13128,1019109,15JUN2008:00:00:00,01JAN2018:00:00:00,245791,152.11848292
13192,1019223,15JUN2008:00:00:00,01JUN2021:00:00:00,804433,116.95104875
13262,1019355,15JUN2008:00:00:00,18AUG2017:00:00:00,828920,149.34615701
13407,1019593,15JUN2008:00:00:00,31JUL2008:00:00:00,355924,172.9109273
14844,1021905,15JUN2008:00:00:00,09AUG2024:00:00:00,138784,172.9109273
21359,1032309,15JUN2008:00:00:00,31JUL2023:00:00:00,46968,92.000115487
1461,1000773,16JUN2008:00:00:00,21OCT2008:00:00:00,386445,233.90209749
1678,1001091,16JUN2008:00:00:00,20NOV2015:00:00:00,56973,175.68325322
9589,1013685,16JUN2008:00:00:00,27FEB2013:00:00:00,664479,214.49581607
9849,1014097,16JUN2008:00:00:00,18AUG2019:00:00:00,806072,231.12977157
11842,1017087,16JUN2008:00:00:00,06NOV2009:00:00:00,571296,181.22790506
15572,1023071,16JUN2008:00:00:00,23OCT2008:00:00:00,41885,101.7032562
23774,1036073,16JUN2008:00:00:00,20SEP2025:00:00:00,577490,178.45557914
2256,1002036,17JUN2008:00:00:00,26DEC2017:00:00:00,23479,244.99140116
2719,1002752,17JUN2008:00:00:00,08AUG2020:00:00:00,399559,174.29709026
3166,1003484,17JUN2008:00:00:00,28MAY2013:00:00:00,772877,0
3633,1004229,17JUN2008:00:00:00,01MAY2014:00:00:00,573492,174.29709026
4955,1006465,17JUN2008:00:00:00,30JAN2026:00:00:00,469576,94.079359926
7474,1010487,17JUN2008:00:00:00,11MAR2010:00:00:00,295457,161.82162363
7854,1011090,17JUN2008:00:00:00,08SEP2014:00:00:00,692537,95.465522884
12705,1018435,17JUN2008:00:00:00,10AUG2019:00:00:00,95249,214.49581607
12972,1018876,17JUN2008:00:00:00,22AUG2010:00:00:00,124278,147.95999405
13515,1019773,17JUN2008:00:00:00,24SEP2019:00:00:00,695661,188.15871985
16831,1025067,17JUN2008:00:00:00,16DEC2020:00:00:00,320369,80.910811817
19356,1029156,17JUN2008:00:00:00,25APR2019:00:00:00,750056,190.93104577
23937,1036330,17JUN2008:00:00:00,21SEP2019:00:00:00,819892,226.9712827
24477,1037197,17JUN2008:00:00:00,15JUL2016:00:00:00,77190,139.64301629
1733,1001171,18JUN2008:00:00:00,03MAY2014:00:00:00,29307,100.31709324
2376,1002218,18JUN2008:00:00:00,04NOV2008:00:00:00,616801,141.02917925
2963,1003153,18JUN2008:00:00:00,23OCT2017:00:00:00,183790,157.66313476
5045,1006623,18JUN2008:00:00:00,19APR2014:00:00:00,617363,85.762382173
6831,1009510,18JUN2008:00:00:00,12DEC2017:00:00:00,343753,218.65430494
11510,1016579,18JUN2008:00:00:00,08JUL2024:00:00:00,904752,161.82162363
13767,1020151,18JUN2008:00:00:00,22FEB2012:00:00:00,408314,246.37756412
14299,1021007,18JUN2008:00:00:00,18DEC2012:00:00:00,705606,103.60277937
15771,1023377,18JUN2008:00:00:00,23DEC2016:00:00:00,967019,72.593834065
17954,1026875,18JUN2008:00:00:00,18MAY2022:00:00:00,316376,128.55371262
19772,1029876,18JUN2008:00:00:00,16AUG2008:00:00:00,347530,96.158604364
22162,1033567,18JUN2008:00:00:00,05FEB2017:00:00:00,945399,242.21907524
23194,1035190,18JUN2008:00:00:00,16OCT2009:00:00:00,328063,114.17872283
23721,1035994,18JUN2008:00:00:00,13APR2018:00:00:00,888278,177.06941618
23980,1036415,18JUN2008:00:00:00,12JUN2022:00:00:00,835229,93.386278446
1788,1001257,19JUN2008:00:00:00,08APR2009:00:00:00,292251,229.74360861
4188,1005156,19JUN2008:00:00:00,06MAY2018:00:00:00,159171,154.89080884
4835,1006259,19JUN2008:00:00:00,21MAY2016:00:00:00,470131,233.90209749
8891,1012653,19JUN2008:00:00:00,01FEB2017:00:00:00,964800,60.409301686
14618,1021523,19JUN2008:00:00:00,28AUG2017:00:00:00,418312,236.67442341
14922,1022020,19JUN2008:00:00:00,29MAR2012:00:00:00,500592,239.44674933
17783,1026602,19JUN2008:00:00:00,22DEC2023:00:00:00,706659,100.83045345
21899,1033151,19JUN2008:00:00:00,21NOV2024:00:00:00,410874,163.20778659
22111,1033479,19JUN2008:00:00:00,28JUN2017:00:00:00,142930,160.43546068
5504,1007460,20JUN2008:00:00:00,02MAR2012:00:00:00,770722,196.4756976
8533,1012123,20JUN2008:00:00:00,05JUL2025:00:00:00,68092,170.13860139
13227,1019276,20JUN2008:00:00:00,08AUG2017:00:00:00,783445,105.86174508
21431,1032430,20JUN2008:00:00:00,04JUN2012:00:00:00,976610,157.66313476
21743,1032899,20JUN2008:00:00:00,19OCT2010:00:00:00,788217,142.41534221
22804,1034611,20JUN2008:00:00:00,07MAR2014:00:00:00,778600,79.524648858
10039,1014394,21JUN2008:00:00:00,22APR2013:00:00:00,410050,157.66313476
20397,1030854,21JUN2008:00:00:00,16FEB2023:00:00:00,299894,83.683137735
20774,1031404,21JUN2008:00:00:00,09NOV2023:00:00:00,778736,138.25685334
23379,1035466,21JUN2008:00:00:00,17AUG2023:00:00:00,800624,225.58511974
23413,1035520,21JUN2008:00:00:00,03JAN2019:00:00:00,440630,99.624011761
3731,1004389,22JUN2008:00:00:00,09AUG2017:00:00:00,308518,66.35610075
4786,1006153,22JUN2008:00:00:00,14OCT2008:00:00:00,290354,82.990056255
4882,1006335,22JUN2008:00:00:00,24APR2015:00:00:00,253373,167.36627547
5540,1007515,22JUN2008:00:00:00,24FEB2024:00:00:00,202788,175.68325322
6624,1009170,22JUN2008:00:00:00,11APR2021:00:00:00,30261,96.851685843
8094,1011478,22JUN2008:00:00:00,20APR2015:00:00:00,747221,204.79267536
8506,1012083,22JUN2008:00:00:00,18MAR2013:00:00:00,338875,88.53470809
12313,1017828,22JUN2008:00:00:00,13AUG2018:00:00:00,323849,213.10965311
15286,1022586,22JUN2008:00:00:00,13APR2025:00:00:00,571654,190.93104577
16338,1024285,22JUN2008:00:00:00,16MAR2025:00:00:00,579446,82.990056255
2090,1001747,23JUN2008:00:00:00,31AUG2019:00:00:00,646905,63.583774833
3699,1004348,23JUN2008:00:00:00,05JAN2018:00:00:00,43105,229.74360861
5153,1006812,23JUN2008:00:00:00,29JUL2017:00:00:00,736682,197.86186056
5474,1007411,23JUN2008:00:00:00,05SEP2018:00:00:00,78587,128.55371262
5798,1007957,23JUN2008:00:00:00,14DEC2017:00:00:00,149478,101.7032562
8381,1011895,23JUN2008:00:00:00,30JUN2025:00:00:00,636943,225.58511974
14607,1021503,23JUN2008:00:00:00,12FEB2019:00:00:00,945444,240.83291228
15432,1022828,23JUN2008:00:00:00,26APR2025:00:00:00,535218,232.51593453
19372,1029184,23JUN2008:00:00:00,06JUL2012:00:00:00,162313,58.039122997
19656,1029661,23JUN2008:00:00:00,18SEP2025:00:00:00,496863,128.55371262
20031,1030279,23JUN2008:00:00:00,02OCT2016:00:00:00,857954,157.66313476
20851,1031525,23JUN2008:00:00:00,08NOV2014:00:00:00,836275,50.415226724
22614,1034313,23JUN2008:00:00:00,01OCT2016:00:00:00,646837,242.21907524
24555,1037322,23JUN2008:00:00:00,07JUN2022:00:00:00,379421,98.930930281
25422,1038633,23JUN2008:00:00:00,24JUL2015:00:00:00,759330,87.841626611
1047,1000066,24JUN2008:00:00:00,08OCT2022:00:00:00,295667,109.1474312
2286,1002090,24JUN2008:00:00:00,21MAY2019:00:00:00,122207,190.93104577
4612,1005867,24JUN2008:00:00:00,28AUG2019:00:00:00,179798,98.237848802
6449,1008903,24JUN2008:00:00:00,29NOV2017:00:00:00,469752,196.4756976
6724,1009342,24JUN2008:00:00:00,21JUL2020:00:00:00,595708,100.31709324
6760,1009398,24JUN2008:00:00:00,08JUN2009:00:00:00,746181,76.752322941
8430,1011970,24JUN2008:00:00:00,30APR2009:00:00:00,645574,106.55482655
8754,1012443,24JUN2008:00:00:00,04MAR2018:00:00:00,256375,246.37756412
10651,1015337,24JUN2008:00:00:00,11OCT2011:00:00:00,739245,149.34615701
10695,1015393,24JUN2008:00:00:00,23JAN2020:00:00:00,33760,192.31720873
1027,1000039,25JUN2008:00:00:00,30OCT2025:00:00:00,562800,243.6052382
1160,1000247,25JUN2008:00:00:00,05APR2010:00:00:00,59720,168.75243843
2817,1002915,25JUN2008:00:00:00,21NOV2021:00:00:00,57596,110.53359416
4980,1006513,25JUN2008:00:00:00,07DEC2023:00:00:00,302061,59.425285956
6576,1009095,25JUN2008:00:00:00,11SEP2020:00:00:00,594287,153.50464588
9430,1013462,25JUN2008:00:00:00,02FEB2019:00:00:00,127519,236.67442341
11452,1016488,25JUN2008:00:00:00,20JUL2018:00:00:00,963213,215.88197903
13776,1020168,25JUN2008:00:00:00,08DEC2013:00:00:00,453453,163.20778659
14115,1020713,25JUN2008:00:00:00,12SEP2017:00:00:00,71893,208.95116423
17771,1026589,25JUN2008:00:00:00,09JAN2021:00:00:00,549960,182.61406802
22523,1034172,25JUN2008:00:00:00,20MAY2017:00:00:00,406710,168.75243843
1127,1000199,26JUN2008:00:00:00,25MAR2010:00:00:00,435876,244.99140116
1190,1000294,26JUN2008:00:00:00,10APR2009:00:00:00,753838,112.09947839
3884,1004633,26JUN2008:00:00:00,09JUN2012:00:00:00,763434,157.66313476
7112,1009898,26JUN2008:00:00:00,24MAR2015:00:00:00,186270,163.20778659
7822,1011039,26JUN2008:00:00:00,02JAN2018:00:00:00,96013,214.49581607
8469,1012034,26JUN2008:00:00:00,21OCT2020:00:00:00,722146,84.376219214
10280,1014749,26JUN2008:00:00:00,06MAY2020:00:00:00,466032,153.50464588
14107,1020703,26JUN2008:00:00:00,17FEB2025:00:00:00,234066,78.1384859
26362,1039988,26JUN2008:00:00:00,09SEP2022:00:00:00,852600,174.29709026
4805,1006209,27JUN2008:00:00:00,20JAN2023:00:00:00,676430,113.48564135
5116,1006750,27JUN2008:00:00:00,19MAY2023:00:00:00,438323,218.65430494
8190,1011617,27JUN2008:00:00:00,26NOV2017:00:00:00,860972,83.683137735
9021,1012861,27JUN2008:00:00:00,06DEC2013:00:00:00,699739,178.45557914
11690,1016865,27JUN2008:00:00:00,27JUN2016:00:00:00,243712,185.38639393
12490,1018094,27JUN2008:00:00:00,16MAY2020:00:00:00,390264,91.307034008
16683,1024815,27JUN2008:00:00:00,10OCT2017:00:00:00,137822,114.17872283
19308,1029067,27JUN2008:00:00:00,08JUL2025:00:00:00,104469,147.95999405
20370,1030811,27JUN2008:00:00:00,20OCT2015:00:00:00,507920,200.63418648
20584,1031133,27JUN2008:00:00:00,09DEC2017:00:00:00,425087,83.683137735
24140,1036653,27JUN2008:00:00:00,09FEB2018:00:00:00,927656,119.72337466
24770,1037663,27JUN2008:00:00:00,07JUN2023:00:00:00,618354,58.039122997
3447,1003934,28JUN2008:00:00:00,02DEC2025:00:00:00,214921,112.09947839
3758,1004430,28JUN2008:00:00:00,03JUN2024:00:00:00,205801,49.722145245
5543,1007523,28JUN2008:00:00:00,14FEB2023:00:00:00,804760,177.06941618
8437,1011975,28JUN2008:00:00:00,28MAY2018:00:00:00,463053,157.66313476
8902,1012667,28JUN2008:00:00:00,16JUL2021:00:00:00,386744,80.910811817
12452,1018032,28JUN2008:00:00:00,03OCT2017:00:00:00,537466,157.66313476
13270,1019364,28JUN2008:00:00:00,06FEB2010:00:00:00,142970,76.752322941
16866,1025123,28JUN2008:00:00:00,30JUL2015:00:00:00,882795,197.86186056
22731,1034496,28JUN2008:00:00:00,11APR2017:00:00:00,141164,110.53359416
2251,1002027,29JUN2008:00:00:00,27MAY2026:00:00:00,749426,207.56500127
3498,1004018,29JUN2008:00:00:00,25FEB2016:00:00:00,182351,182.61406802
6987,1009711,29JUN2008:00:00:00,21NOV2016:00:00:00,528530,134.09836446
8958,1012762,29JUN2008:00:00:00,17MAY2013:00:00:00,143310,174.29709026
11488,1016550,29JUN2008:00:00:00,26JAN2023:00:00:00,2085,105.86174508
19549,1029498,29JUN2008:00:00:00,05JAN2024:00:00:00,240682,213.10965311
23957,1036365,29JUN2008:00:00:00,07JUN2018:00:00:00,805849,182.61406802
1010,1000015,30JUN2008:00:00:00,19OCT2012:00:00:00,393984,189.54488281
1453,1000754,30JUN2008:00:00:00,20FEB2017:00:00:00,511917,60.871356005
4557,1005762,30JUN2008:00:00:00,05AUG2011:00:00:00,733724,208.95116423
4914,1006383,30JUN2008:00:00:00,25OCT2008:00:00:00,679926,62.890693353
6881,1009562,30JUN2008:00:00:00,18APR2024:00:00:00,777573,134.09836446
9414,1013438,30JUN2008:00:00:00,21JUN2009:00:00:00,14689,71.207671106
13393,1019578,30JUN2008:00:00:00,30JAN2017:00:00:00,633348,157.66313476
15412,1022801,30JUN2008:00:00:00,15APR2017:00:00:00,433810,141.02917925
15773,1023379,30JUN2008:00:00:00,16MAY2013:00:00:00,891775,232.51593453
22299,1033792,30JUN2008:00:00:00,15AUG2024:00:00:00,527674,238.06058637
26198,1039755,30JUN2008:00:00:00,21SEP2022:00:00:00,727203,190.93104577
1401,1000669,01JUL2008:00:00:00,28JUN2009:00:00:00,119215,87.148545132
2997,1003201,01JUL2008:00:00:00,20JUL2009:00:00:00,762298,160.43546068
4160,1005115,01JUL2008:00:00:00,30JUN2011:00:00:00,347903,188.15871985
5300,1007079,01JUL2008:00:00:00,20MAR2025:00:00:00,797525,196.4756976
7108,1009885,01JUL2008:00:00:00,24AUG2024:00:00:00,32641,96.851685843
12178,1017609,01JUL2008:00:00:00,07MAR2018:00:00:00,827726,94.772441405
12643,1018328,01JUL2008:00:00:00,15FEB2017:00:00:00,68877,92.693196967
12737,1018479,01JUL2008:00:00:00,05JUN2023:00:00:00,839681,88.53470809
16020,1023763,01JUL2008:00:00:00,06MAY2026:00:00:00,604565,135.48452742
17730,1026515,01JUL2008:00:00:00,08SEP2017:00:00:00,386244,210.33732719
5649,1007692,02JUL2008:00:00:00,19APR2014:00:00:00,169307,261.62535667
6102,1008403,02JUL2008:00:00:00,02APR2013:00:00:00,628201,141.02917925
13039,1018981,02JUL2008:00:00:00,19JUL2025:00:00:00,356427,172.9109273
13448,1019657,02JUL2008:00:00:00,15FEB2020:00:00:00,723620,142.41534221
17220,1025696,02JUL2008:00:00:00,07DEC2013:00:00:00,105635,96.851685843
18234,1027316,02JUL2008:00:00:00,14DEC2016:00:00:00,566708,196.4756976
18556,1027847,02JUL2008:00:00:00,19JUN2015:00:00:00,918810,105.86174508
19278,1029015,02JUL2008:00:00:00,07MAR2017:00:00:00,979152,135.48452742
21249,1032138,02JUL2008:00:00:00,22DEC2023:00:00:00,369069,140.51581904
25589,1038877,02JUL2008:00:00:00,28MAY2014:00:00:00,442689,67.049182229
2624,1002608,03JUL2008:00:00:00,15JAN2024:00:00:00,275578,136.87069038
4124,1005050,03JUL2008:00:00:00,01SEP2020:00:00:00,174150,100.31709324
7302,1010230,03JUL2008:00:00:00,10DEC2017:00:00:00,445216,184.00023097
7492,1010521,03JUL2008:00:00:00,28JUL2019:00:00:00,299752,118.85057191
18074,1027039,03JUL2008:00:00:00,18NOV2016:00:00:00,412639,178.45557914
19505,1029420,03JUL2008:00:00:00,16FEB2010:00:00:00,906718,184.00023097
